Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
02826 0803b31c sub_803B31C 08042b48  sub_8042B48 1.000 6         6         Same rare KOKA hash                    
02827 08061d00 sub_8061D00 0806efb0  sub_806EFB0 1.000 11        11        Same rare KOKA hash                    
02829 08037f04 sub_8037F04 0803f454  sub_803F454 1.000 14        14        Same rare KOKA hash                    
02830 08026928 sub_8026928 0802b9c4  sub_802B9C4 1.000 7         7         Same rare KOKA hash                    
02831 080825b8 sub_80825B8 0809115c  sub_809115C 1.000 8         8         Same rare KOKA hash                    
02832 08018584 sub_8018584 0801906c  sub_801906C 1.000 5         5         Same rare KOKA hash                    
02833 0804a4b8 sub_804A4B8 08053a38  sub_8053A38 1.000 12        12        Same rare KOKA hash                    
02834 08063ef0 sub_8063EF0 0807116c  sub_807116C 1.000 17        17        Same rare KOKA hash                    
02836 08034e9c sub_8034E9C 0803c2b8  sub_803C2B8 1.000 6         6         Same rare KOKA hash                    
02837 0802e750 sub_802E750 08035044  sub_8035044 1.000 11        11        Same rare KOKA hash                    
02839 080299bc sub_80299BC 0802efe4  sub_802EFE4 1.000 17        17        Same rare KOKA hash                    
02840 0801a210 sub_801A210 0801b040  sub_801B040 1.000 17        17        Same rare KOKA hash                    
02841 0805ff78 sub_805FF78 0806caf8  sub_806CAF8 1.000 22        22        Same rare KOKA hash                    
02842 08020e5c sub_8020E5C 080241f0  sub_80241F0 1.000 4         4         Same rare KOKA hash                    
02843 08034ac8 sub_8034AC8 0803becc  sub_803BECC 1.000 13        13        Same rare KOKA hash                    
02844 080270b8 sub_80270B8 0802c4ac  sub_802C4AC 1.000 14        14        Same rare KOKA hash                    
02845 0803d178 sub_803D178 080459ec  sub_80459EC 1.000 14        14        Same rare KOKA hash                    
02847 08062d80 sub_8062D80 0806ffe8  sub_806FFE8 1.000 10        10        Same rare KOKA hash                    
02848 08038c04 sub_8038C04 080403d0  sub_80403D0 1.000 4         4         Same rare KOKA hash                    
02849 08097e2c sub_8097E2C 080b3448  sub_80B3448 1.000 6         6         Same rare KOKA hash                    
02850 0803ee7c sub_803EE7C 08047784  sub_8047784 1.000 4         4         Same rare KOKA hash                    
02851 08021a1c sub_8021A1C 08024dfc  sub_8024DFC 1.000 7         7         Same rare KOKA hash                    
02852 0803d93c sub_803D93C 080461dc  sub_80461DC 1.000 15        15        Same rare KOKA hash                    
02853 0803e514 sub_803E514 08046de8  sub_8046DE8 1.000 6         6         Same rare KOKA hash                    
02854 08068adc sub_8068ADC 08075e9c  sub_8075E9C 1.000 4         4         Same rare KOKA hash                    
02855 08022774 sub_8022774 08026540  sub_8026540 1.000 12        12        Same rare KOKA hash                    
02856 0802285c sub_802285C 08026908  sub_8026908 1.000 12        12        Same rare KOKA hash                    
02857 0801b9f4 sub_801B9F4 0801d094  sub_801D094 1.000 9         9         Same rare KOKA hash                    
02858 0801eb94 sub_801EB94 08021b28  sub_8021B28 1.000 5         5         Same rare KOKA hash                    
02859 08013788 sub_8013788 0809c7cc  sub_809C7CC 1.000 4         4         Same rare KOKA hash                    
02860 0803ecd0 sub_803ECD0 080475d0  sub_80475D0 1.000 8         8         Same rare KOKA hash                    
02861 08060488 sub_8060488 0806d010  sub_806D010 1.000 4         4         Same rare KOKA hash                    
02862 0802fa58 sub_802FA58 080365c0  sub_80365C0 1.000 44        44        Same rare KOKA hash                    
02863 080646e4 sub_80646E4 08071960  sub_8071960 1.000 38        38        Same rare KOKA hash                    
02864 08024df0 sub_8024DF0 080297d4  sub_80297D4 1.000 8         8         Same rare KOKA hash                    
02867 0804ed94 sub_804ED94 08058908  sub_8058908 1.000 5         5         Same rare KOKA hash                    
02868 080308b0 sub_80308B0 08037610  sub_8037610 1.000 17        17        Same rare KOKA hash                    
02869 080561dc sub_80561DC 0805eec0  sub_805EEC0 1.000 11        11        Same rare KOKA hash                    
02870 0802173c sub_802173C 08024b1c  sub_8024B1C 1.000 5         5         Same rare KOKA hash                    
02872 0806abd0 sub_806ABD0 08078e20  sub_8078E20 1.000 7         7         Same rare KOKA hash                    
02873 0805c358 sub_805C358 08068500  sub_8068500 1.000 12        12        Same rare KOKA hash                    
02874 0802368c sub_802368C 08009d70  sub_8009D70 1.000 5         5         Same rare KOKA hash                    
02875 08090ba0 sub_8090BA0 080277a8  sub_80277A8 1.000 5         5         Same rare KOKA hash                    
02876 0803b93c sub_803B93C 08043168  sub_8043168 1.000 8         8         Same rare KOKA hash                    
02877 0803ccd4 sub_803CCD4 0804551c  sub_804551C 1.000 8         8         Same rare KOKA hash                    
02878 0808642c sub_808642C 080a2820  sub_80A2820 1.000 6         6         Same rare KOKA hash                    
02879 08042660 sub_8042660 0804ba60  sub_804BA60 1.000 14        14        Same rare KOKA hash                    
02880 0806ad74 sub_806AD74 08078ff0  sub_8078FF0 1.000 7         7         Same rare KOKA hash                    
02881 08036bfc sub_8036BFC 0803e13c  sub_803E13C 1.000 4         4         Same rare KOKA hash                    
02882 08083180 sub_8083180 0809e4d0  sub_809E4D0 1.000 13        13        Same rare KOKA hash                    
02883 0802a718 sub_802A718 080477d4  sub_80477D4 1.000 5         5         Same rare KOKA hash                    
02884 0805e59c sub_805E59C 0806acc0  sub_806ACC0 1.000 67        67        Same rare KOKA hash                    
02885 08018f5c sub_8018F5C 08019ab8  sub_8019AB8 1.000 8         8         Same rare KOKA hash                    
02886 0802c160 sub_802C160 080320d8  sub_80320D8 1.000 8         8         Same rare KOKA hash                    
02887 08085fb4 sub_8085FB4 080a236c  sub_80A236C 1.000 13        13        Same rare KOKA hash                    
02888 0806c2c4 sub_806C2C4 0807a9f0  sub_807A9F0 1.000 8         8         Same rare KOKA hash                    
02889 08020f64 sub_8020F64 080242f8  sub_80242F8 1.000 4         4         Same rare KOKA hash                    
02890 0803c2c4 sub_803C2C4 08044b0c  sub_8044B0C 1.000 4         4         Same rare KOKA hash                    
02892 08092854 sub_8092854 08006a08  sub_8006A08 1.000 6         6         Same rare KOKA hash                    
02893 08026288 sub_8026288 0802b250  sub_802B250 1.000 7         7         Same rare KOKA hash                    
02894 080325bc sub_80325BC 08039768  sub_8039768 1.000 11        11        Same rare KOKA hash                    
02895 0803c1a4 sub_803C1A4 080449ec  sub_80449EC 1.000 7         7         Same rare KOKA hash                    
02896 08068cb8 sub_8068CB8 08076080  sub_8076080 1.000 11        11        Same rare KOKA hash                    
02897 08068d9c sub_8068D9C 08076164  sub_8076164 1.000 11        11        Same rare KOKA hash                    
02899 08016958 sub_8016958 08016bc4  sub_8016BC4 1.000 6         6         Same rare KOKA hash                    
02902 0808f4f0 sub_808F4F0 080b75a4  sub_80B75A4 1.000 7         7         Same rare KOKA hash                    
02903 0802a3ec sub_802A3EC 0802fa0c  sub_802FA0C 1.000 6         6         Same rare KOKA hash                    
02905 08097354 sub_8097354 080b29ac  sub_80B29AC 1.000 11        11        Same rare KOKA hash                    
02906 08096944 sub_8096944 080b1d44  sub_80B1D44 1.000 11        11        Same rare KOKA hash                    
02907 08052fb4 sub_8052FB4 08060494  sub_8060494 1.000 5         5         Same rare KOKA hash                    
02908 080278a0 sub_80278A0 0802cc2c  sub_802CC2C 1.000 12        12        Same rare KOKA hash                    
02909 08032b84 sub_8032B84 08039d48  sub_8039D48 1.000 6         6         Same rare KOKA hash                    
02911 08039650 sub_8039650 08040e1c  sub_8040E1C 1.000 7         7         Same rare KOKA hash                    
02913 0806ab74 sub_806AB74 08078dc4  sub_8078DC4 1.000 7         7         Same rare KOKA hash                    
02915 08099e50 sub_8099E50 080506e0  sub_80506E0 1.000 4         4         Same rare KOKA hash                    
02916 0802ba44 sub_802BA44 08031994  sub_8031994 1.000 15        15        Same rare KOKA hash                    
02917 0803b45c sub_803B45C 08042c88  sub_8042C88 1.000 5         5         Same rare KOKA hash                    
02918 08057380 sub_8057380 080635f0  sub_80635F0 1.000 16        16        Same rare KOKA hash                    
02919 0801ad84 sub_801AD84 0801c000  sub_801C000 1.000 6         6         Same rare KOKA hash                    
02920 08036cb0 sub_8036CB0 0803e1f0  sub_803E1F0 1.000 8         8         Same rare KOKA hash                    
02921 080830ac sub_80830AC 0809e3fc  sub_809E3FC 1.000 14        14        Same rare KOKA hash                    
02923 0802be24 sub_802BE24 08031d9c  sub_8031D9C 1.000 4         4         Same rare KOKA hash                    
02924 080960d4 sub_80960D4 080b14d0  sub_80B14D0 1.000 4         4         Same rare KOKA hash                    
02925 08096164 sub_8096164 080b1560  sub_80B1560 1.000 4         4         Same rare KOKA hash                    
02926 0801ad50 sub_801AD50 08006bf8  sub_8006BF8 1.000 4         4         Same rare KOKA hash                    
02927 080546d0 sub_80546D0 0805d350  sub_805D350 1.000 18        18        Same rare KOKA hash                    
02928 08054870 sub_8054870 0805d4f4  sub_805D4F4 1.000 18        18        Same rare KOKA hash                    
02929 0801d03c sub_801D03C 0807b684  sub_807B684 1.000 5         5         Same rare KOKA hash                    
02930 08032ce8 sub_8032CE8 08039eac  sub_8039EAC 1.000 21        21        Same rare KOKA hash                    
02931 0806f170 sub_806F170 08080fb8  sub_8080FB8 1.000 12        12        Same rare KOKA hash                    
02933 08037e14 sub_8037E14 0803f364  sub_803F364 1.000 6         6         Same rare KOKA hash                    
02934 0802cc80 sub_802CC80 08032e34  sub_8032E34 1.000 5         5         Same rare KOKA hash                    
02935 0803b11c sub_803B11C 08042944  sub_8042944 1.000 17        17        Same rare KOKA hash                    
02936 0802df80 sub_802DF80 08034230  sub_8034230 1.000 5         5         Same rare KOKA hash                    
02937 0805eb40 sub_805EB40 0806b264  sub_806B264 1.000 15        15        Same rare KOKA hash                    
02938 08023278 sub_8023278 080273d4  sub_80273D4 1.000 13        13        Same rare KOKA hash                    
02939 08032df4 sub_8032DF4 08039fb8  sub_8039FB8 1.000 23        23        Same rare KOKA hash                    
02940 0802c274 sub_802C274 080321ec  sub_80321EC 1.000 8         8         Same rare KOKA hash                    
02941 0801f1dc sub_801F1DC 08022020  sub_8022020 1.000 6         6         Same rare KOKA hash                    
02942 08033a30 sub_8033A30 0803ac08  sub_803AC08 1.000 6         6         Same rare KOKA hash                    
02943 0803cd74 sub_803CD74 080455bc  sub_80455BC 1.000 7         7         Same rare KOKA hash                    
02944 080844d4 sub_80844D4 0809f1b0  sub_809F1B0 1.000 16        16        Same rare KOKA hash                    
02945 080215e4 sub_80215E4 080249c4  sub_80249C4 1.000 5         5         Same rare KOKA hash                    
02946 08033aa4 sub_8033AA4 0803ac7c  sub_803AC7C 1.000 5         5         Same rare KOKA hash                    
02947 0806bf14 sub_806BF14 080652ac  sub_80652AC 1.000 5         5         Same rare KOKA hash                    
02948 08082b74 sub_8082B74 0807e0a0  sub_807E0A0 1.000 5         5         Same rare KOKA hash                    
02950 08027220 sub_8027220 0802c63c  sub_802C63C 1.000 8         8         Same rare KOKA hash                    
02952 08041a88 sub_8041A88 0804acc8  sub_804ACC8 1.000 12        12        Same rare KOKA hash                    
02953 0806b2ac sub_806B2AC 08079624  sub_8079624 1.000 8         8         Same rare KOKA hash                    
02954 08062890 sub_8062890 0806faf8  sub_806FAF8 1.000 9         9         Same rare KOKA hash                    
02956 0803e204 sub_803E204 08046ae4  sub_8046AE4 1.000 11        11        Same rare KOKA hash                    
02957 08062380 sub_8062380 0806f598  sub_806F598 1.000 32        32        Same rare KOKA hash                    
02958 080169e4 sub_80169E4 08016c54  sub_8016C54 1.000 4         4         Same rare KOKA hash                    
02959 0802f714 sub_802F714 0803627c  sub_803627C 1.000 9         9         Same rare KOKA hash                    
02960 08084e6c sub_8084E6C 080a0d94  sub_80A0D94 1.000 9         9         Same rare KOKA hash                    
02961 08038aa4 sub_8038AA4 08040270  sub_8040270 1.000 16        16        Same rare KOKA hash                    
02962 08032838 sub_8032838 080399e8  sub_80399E8 1.000 32        32        Same rare KOKA hash                    
02963 08033824 sub_8033824 0803a9fc  sub_803A9FC 1.000 7         7         Same rare KOKA hash                    
02964 08026eb0 sub_8026EB0 0802c228  sub_802C228 1.000 9         9         Same rare KOKA hash                    
02965 080621ec sub_80621EC 0806f404  sub_806F404 1.000 10        10        Same rare KOKA hash                    
02966 0802bb30 sub_802BB30 08031a7c  sub_8031A7C 1.000 4         4         Same rare KOKA hash                    
02967 08054d78 sub_8054D78 0805da04  sub_805DA04 1.000 11        11        Same rare KOKA hash                    
02968 08054de8 sub_8054DE8 0805da74  sub_805DA74 1.000 11        11        Same rare KOKA hash                    
02969 08028748 sub_8028748 0802dc30  sub_802DC30 1.000 9         9         Same rare KOKA hash                    
02970 0801c070 sub_801C070 0801d6e8  sub_801D6E8 1.000 10        10        Same rare KOKA hash                    
02971 08054580 sub_8054580 0805d200  sub_805D200 1.000 16        16        Same rare KOKA hash                    
02973 080249d0 sub_80249D0 080291f8  sub_80291F8 1.000 5         5         Same rare KOKA hash                    
02974 08029fe0 sub_8029FE0 0802f624  sub_802F624 1.000 5         5         Same rare KOKA hash                    
02975 0806ad48 sub_806AD48 08078fc4  sub_8078FC4 1.000 5         5         Same rare KOKA hash                    
02976 0801f780 sub_801F780 08022704  sub_8022704 1.000 8         8         Same rare KOKA hash                    
02977 080368b0 sub_80368B0 0803ddcc  sub_803DDCC 1.000 5         5         Same rare KOKA hash                    
02978 0806f324 sub_806F324 0808116c  sub_808116C 1.000 4         4         Same rare KOKA hash                    
02979 0803cdd4 sub_803CDD4 0804561c  sub_804561C 1.000 10        10        Same rare KOKA hash                    
02980 08070668 sub_8070668 080040c0  sub_80040C0 1.000 5         5         Same rare KOKA hash                    
02981 0803703c sub_803703C 0803e580  sub_803E580 1.000 7         7         Same rare KOKA hash                    
02982 08087ae4 sub_8087AE4 080a3e18  sub_80A3E18 1.000 7         7         Same rare KOKA hash                    
02983 08030270 sub_8030270 08036dd8  sub_8036DD8 1.000 17        17        Same rare KOKA hash                    
02984 08039388 sub_8039388 08040b54  sub_8040B54 1.000 14        14        Same rare KOKA hash                    
02985 080373e0 sub_80373E0 0803e924  sub_803E924 1.000 7         7         Same rare KOKA hash                    
02986 08016d08 sub_8016D08 08017160  sub_8017160 1.000 6         6         Same rare KOKA hash                    
02987 0803ef4c sub_803EF4C 08047854  sub_8047854 1.000 5         5         Same rare KOKA hash                    
02988 08024fa8 sub_8024FA8 08029988  sub_8029988 1.000 9         9         Same rare KOKA hash                    
02989 0803c060 sub_803C060 0807e514  sub_807E514 1.000 4         4         Same rare KOKA hash                    
02990 08020438 sub_8020438 08023404  sub_8023404 1.000 8         8         Same rare KOKA hash                    
02991 08070448 sub_8070448 080823c8  sub_80823C8 1.000 10        10        Same rare KOKA hash                    
02993 0802d7f0 sub_802D7F0 08033a38  sub_8033A38 1.000 15        15        Same rare KOKA hash                    
02994 08067920 sub_8067920 08074b68  sub_8074B68 1.000 13        13        Same rare KOKA hash                    
02995 08033c8c sub_8033C8C 0803b034  sub_803B034 1.000 11        11        Same rare KOKA hash                    
02997 080763d8 sub_80763D8 0808b5e4  sub_808B5E4 1.000 6         6         Same rare KOKA hash                    
02998 08052238 sub_8052238 0805bc20  sub_805BC20 1.000 8         8         Same rare KOKA hash                    
02999 08025cd8 sub_8025CD8 0802a8bc  sub_802A8BC 1.000 6         6         Same rare KOKA hash                    
03000 0801fbdc sub_801FBDC 08022b9c  sub_8022B9C 1.000 4         4         Same rare KOKA hash                    
03001 08039d34 sub_8039D34 08041504  sub_8041504 1.000 7         7         Same rare KOKA hash                    
03002 08046da0 sub_8046DA0 0804fe74  sub_804FE74 1.000 9         9         Same rare KOKA hash                    
03003 080509e4 sub_80509E4 0805a210  sub_805A210 1.000 5         5         Same rare KOKA hash                    
03005 08048574 sub_8048574 08051a50  sub_8051A50 1.000 52        52        Same rare KOKA hash                    
03006 08063894 sub_8063894 08070b10  sub_8070B10 1.000 10        10        Same rare KOKA hash                    
03007 0801cde4 sub_801CDE4 0801e6e4  sub_801E6E4 1.000 6         6         Same rare KOKA hash                    
03008 0802f6c0 sub_802F6C0 08036228  sub_8036228 1.000 8         8         Same rare KOKA hash                    
03009 0806acec sub_806ACEC 08078f64  sub_8078F64 1.000 12        12        Same rare KOKA hash                    
03010 0806ae7c sub_806AE7C 080790f8  sub_80790F8 1.000 12        12        Same rare KOKA hash                    
03011 080875fc sub_80875FC 080a3930  sub_80A3930 1.000 9         9         Same rare KOKA hash                    
03013 080397f4 sub_80397F4 08040fc0  sub_8040FC0 1.000 34        34        Same rare KOKA hash                    
03014 08019a34 sub_8019A34 0801a6b4  sub_801A6B4 1.000 24        24        Same rare KOKA hash                    
03015 0803e028 sub_803E028 08046900  sub_8046900 1.000 13        13        Same rare KOKA hash                    
03016 0801ffd8 sub_801FFD8 08022fac  sub_8022FAC 1.000 7         7         Same rare KOKA hash                    
03017 0806bab8 sub_806BAB8 0807a160  sub_807A160 1.000 7         7         Same rare KOKA hash                    
03018 08018e10 sub_8018E10 0801996c  sub_801996C 1.000 5         5         Same rare KOKA hash                    
03019 080677a8 sub_80677A8 080749f0  sub_80749F0 1.000 14        14        Same rare KOKA hash                    
03020 08042c74 sub_8042C74 0804c034  sub_804C034 1.000 22        22        Same rare KOKA hash                    
03021 0801f648 sub_801F648 08023b4c  sub_8023B4C 1.000 4         4         Same rare KOKA hash                    
03022 08055294 sub_8055294 0805df20  sub_805DF20 1.000 9         9         Same rare KOKA hash                    
03023 080213b0 sub_80213B0 08024774  sub_8024774 1.000 12        12        Same rare KOKA hash                    
03025 080860a4 sub_80860A4 080a245c  sub_80A245C 1.000 7         7         Same rare KOKA hash                    
03026 0806acb8 sub_806ACB8 08078f30  sub_8078F30 1.000 7         7         Same rare KOKA hash                    
03028 0805c41c sub_805C41C 080685c8  sub_80685C8 1.000 7         7         Same rare KOKA hash                    
03029 0808ce4c sub_808CE4C 080af68c  sub_80AF68C 1.000 40        40        Same rare MD Index                     
03030 080348dc sub_80348DC 0803bcf0  sub_803BCF0 1.000 31        31        Same rare MD Index                     
03031 080275b0 sub_80275B0 0802c8ec  sub_802C8EC 1.000 37        37        Same rare MD Index                     
03032 08037878 sub_8037878 0803edc4  sub_803EDC4 1.000 69        69        Same rare MD Index                     
03033 08024144 sub_8024144 08028724  sub_8028724 1.000 11        11        Same rare MD Index                     
03034 08085ce0 sub_8085CE0 080a2054  sub_80A2054 1.000 11        11        Same rare MD Index                     
03035 08026d88 sub_8026D88 080307e4  sub_80307E4 1.000 11        11        Same rare MD Index                     
03036 0801a89c sub_801A89C 0801bab4  sub_801BAB4 1.000 11        11        Same rare MD Index                     
03037 0803dee0 sub_803DEE0 080467b0  sub_80467B0 1.000 11        11        Same rare MD Index                     
03038 08039f84 sub_8039F84 08041758  sub_8041758 1.000 11        11        Same rare MD Index                     
03039 0801b90c sub_801B90C 0801cf9c  sub_801CF9C 1.000 11        11        Same rare MD Index                     
03040 08016d58 sub_8016D58 080171b4  sub_80171B4 1.000 11        11        Same rare MD Index                     
03041 08025a90 sub_8025A90 0802a620  sub_802A620 1.000 11        11        Same rare MD Index                     
03042 0801b3fc sub_801B3FC 0801c980  sub_801C980 1.000 11        11        Same rare MD Index                     
03043 08016860 sub_8016860 08016ad0  sub_8016AD0 1.000 12        12        Same rare MD Index                     
03044 0805dda8 sub_805DDA8 08069f68  sub_8069F68 1.000 11        11        Same rare MD Index                     
03045 08016da8 sub_8016DA8 08017208  sub_8017208 1.000 12        12        Same rare MD Index                     
03046 0808ca14 sub_808CA14 080af194  sub_80AF194 1.000 11        11        Same rare MD Index                     
03047 0809604c sub_809604C 080b1454  sub_80B1454 1.000 12        12        Same rare MD Index                     
03048 08023e24 sub_8023E24 080280a0  sub_80280A0 1.000 12        12        Same rare MD Index                     
03049 080982d8 sub_80982D8 080b3908  sub_80B3908 1.000 13        13        Same rare MD Index                     
03050 08025880 sub_8025880 0802a3c0  sub_802A3C0 1.000 12        12        Same rare MD Index                     
03051 08071410 sub_8071410 0808368c  sub_808368C 1.000 13        13        Same rare MD Index                     
03052 08084a10 sub_8084A10 080a07c8  sub_80A07C8 1.000 12        12        Same rare MD Index                     
03053 0803e0b4 sub_803E0B4 08046990  sub_8046990 1.000 13        13        Same rare MD Index                     
03054 08098550 sub_8098550 080b3b44  sub_80B3B44 1.000 13        13        Same rare MD Index                     
03055 08016a10 sub_8016A10 08016c80  sub_8016C80 1.000 13        13        Same rare MD Index                     
03056 0806ed34 sub_806ED34 08080b5c  sub_8080B5C 1.000 14        14        Same rare MD Index                     
03057 0801fdb8 sub_801FDB8 08022d84  sub_8022D84 1.000 12        12        Same rare MD Index                     
03058 080372b0 sub_80372B0 0803e7f4  sub_803E7F4 1.000 14        14        Same rare MD Index                     
03059 0803e3c8 sub_803E3C8 08046ca4  sub_8046CA4 1.000 14        14        Same rare MD Index                     
03060 080681d8 sub_80681D8 08075584  sub_8075584 1.000 14        14        Same rare MD Index                     
03061 08016bd8 sub_8016BD8 08016f04  sub_8016F04 1.000 13        13        Same rare MD Index                     
03062 0803848c sub_803848C 0803fbd0  sub_803FBD0 1.000 14        14        Same rare MD Index                     
03063 080053b0 sub_80053B0 080050f4  sub_80050F4 1.000 14        14        Same rare MD Index                     
03064 08017654 sub_8017654 08017c58  sub_8017C58 1.000 14        14        Same rare MD Index                     
03065 08042310 sub_8042310 0804b710  sub_804B710 1.000 14        14        Same rare MD Index                     
03066 0802f430 sub_802F430 08035e64  sub_8035E64 1.000 13        13        Same rare MD Index                     
03067 08021c38 sub_8021C38 08025278  sub_8025278 1.000 15        15        Same rare MD Index                     
03068 0807090c sub_807090C 08082914  sub_8082914 1.000 15        15        Same rare MD Index                     
03069 0802b8a0 sub_802B8A0 080317ec  sub_80317EC 1.000 13        13        Same rare MD Index                     
03070 08023a08 sub_8023A08 08027c58  sub_8027C58 1.000 15        15        Same rare MD Index                     
03071 08016720 sub_8016720 08016984  sub_8016984 1.000 16        16        Same rare MD Index                     
03072 0801af78 sub_801AF78 0801c224  sub_801C224 1.000 17        17        Same rare MD Index                     
03073 0804610c sub_804610C 0804f0dc  sub_804F0DC 1.000 17        17        Same rare MD Index                     
03074 080520cc sub_80520CC 0805bab4  sub_805BAB4 1.000 17        17        Same rare MD Index                     
03075 08044f90 sub_8044F90 0804de4c  sub_804DE4C 1.000 17        17        Same rare MD Index                     
03076 0803d6ec sub_803D6EC 08045f7c  sub_8045F7C 1.000 17        17        Same rare MD Index                     
03077 08037664 sub_8037664 0803eba8  sub_803EBA8 1.000 18        18        Same rare MD Index                     
03078 08030654 sub_8030654 080373b0  sub_80373B0 1.000 16        16        Same rare MD Index                     
03079 08062e94 sub_8062E94 080700fc  sub_80700FC 1.000 16        16        Same rare MD Index                     
03080 08042194 sub_8042194 0804b588  sub_804B588 1.000 18        18        Same rare MD Index                     
03081 0802f4c8 sub_802F4C8 08035f10  sub_8035F10 1.000 16        16        Same rare MD Index                     
03082 08015ba0 sub_8015BA0 08015a68  sub_8015A68 1.000 18        18        Same rare MD Index                     
03083 08041ccc sub_8041CCC 0804af18  sub_804AF18 1.000 19        19        Same rare MD Index                     
03084 0802f34c sub_802F34C 08035d74  sub_8035D74 1.000 18        18        Same rare MD Index                     
03085 080743c8 sub_80743C8 08089720  sub_8089720 1.000 20        20        Same rare MD Index                     
03086 08016fb4 sub_8016FB4 08017420  sub_8017420 1.000 19        19        Same rare MD Index                     
03087 0803d4d0 sub_803D4D0 08045d44  sub_8045D44 1.000 21        21        Same rare MD Index                     
03088 08039e04 sub_8039E04 080415d4  sub_80415D4 1.000 22        22        Same rare MD Index                     
03089 08041bd8 sub_8041BD8 0804ae18  sub_804AE18 1.000 22        22        Same rare MD Index                     
03090 080333b0 sub_80333B0 0803a574  sub_803A574 1.000 18        18        Same rare MD Index                     
03091 08096234 sub_8096234 080b1630  sub_80B1630 1.000 24        24        Same rare MD Index                     
03092 080966c4 sub_80966C4 080b1ac4  sub_80B1AC4 1.000 24        24        Same rare MD Index                     
03093 080342c4 sub_80342C4 0803b6b0  sub_803B6B0 1.000 18        18        Same rare MD Index                     
03094 080978ac sub_80978AC 080b2ec0  sub_80B2EC0 1.000 24        24        Same rare MD Index                     
03095 08024e68 sub_8024E68 0802984c  sub_802984C 1.000 24        24        Same rare MD Index                     
03096 08017c84 sub_8017C84 0801835c  sub_801835C 1.000 19        19        Same rare MD Index                     
03097 08016a90 sub_8016A90 08016d0c  sub_8016D0C 1.000 27        27        Same rare MD Index                     
03098 08074558 sub_8074558 0808989c  sub_808989C 1.000 24        24        Same rare MD Index                     
03099 08029370 sub_8029370 0802e8a0  sub_802E8A0 1.000 22        22        Same rare MD Index                     
03100 0803462c sub_803462C 0803ba2c  sub_803BA2C 1.000 21        21        Same rare MD Index                     
03101 08016f00 sub_8016F00 08017364  sub_8017364 1.000 23        23        Same rare MD Index                     
03102 08088870 sub_8088870 080a4d80  sub_80A4D80 1.000 28        28        Same rare MD Index                     
03103 08076060 sub_8076060 0808b288  sub_808B288 1.000 24        24        Same rare MD Index                     
03104 08033d5c sub_8033D5C 0803b104  sub_803B104 1.000 21        21        Same rare MD Index                     
03105 080344ac sub_80344AC 0803b8a0  sub_803B8A0 1.000 22        22        Same rare MD Index                     
03106 0800cad4 sub_800CAD4 0800a3c8  sub_800A3C8 1.000 29        29        Same rare MD Index                     
03107 0803046c sub_803046C 08036fd8  sub_8036FD8 1.000 24        24        Same rare MD Index                     
03108 08074ef0 sub_8074EF0 0808a0f4  sub_808A0F4 1.000 29        29        Same rare MD Index                     
03109 08075e94 sub_8075E94 0808b0cc  sub_808B0CC 1.000 25        25        Same rare MD Index                     
03110 080326f0 sub_80326F0 0803989c  sub_803989C 1.000 22        22        Same rare MD Index                     
03111 08033ecc sub_8033ECC 0803b27c  sub_803B27C 1.000 25        25        Same rare MD Index                     
03112 0801a698 sub_801A698 0801b718  sub_801B718 1.000 11        11        Same rare constant                     
03113 08038ec0 sub_8038EC0 0804068c  sub_804068C 1.000 3         3         Same rare constant                     
03114 0803a7e8 sub_803A7E8 08042010  sub_8042010 1.000 3         3         Same rare constant                     
03115 0803ab10 sub_803AB10 08042338  sub_8042338 1.000 3         3         Same rare constant                     
03116 080541fc sub_80541FC 0805ce60  sub_805CE60 1.000 5         5         Same rare constant                     
03117 08055434 sub_8055434 0805e0c4  sub_805E0C4 1.000 4         4         Same rare constant                     
03118 08070e70 sub_8070E70 08082f74  sub_8082F74 1.000 5         5         Same rare constant                     
03119 08070eec sub_8070EEC 08083000  sub_8083000 1.000 5         5         Same rare constant                     
03120 08085a48 sub_8085A48 080a1d80  sub_80A1D80 1.000 8         8         Same MD Index and constants            
03121 08058358 sub_8058358 08064c2c  sub_8064C2C 1.000 2         2         Mnemonics small-primes-product         
03122 080585dc sub_80585DC 08064eb0  sub_8064EB0 1.000 2         2         Mnemonics small-primes-product         
03123 08060eb8 sub_8060EB8 0806dd40  sub_806DD40 1.000 2         2         Mnemonics small-primes-product         
03124 080975a0 sub_80975A0 080b2bb4  sub_80B2BB4 1.000 2         2         Mnemonics small-primes-product         
03125 08015910 sub_8015910 08015718  sub_8015718 1.000 3         3         Mnemonics small-primes-product         
03126 08017410 sub_8017410 080179ac  sub_80179AC 1.000 3         3         Mnemonics small-primes-product         
03127 08017af8 sub_8017AF8 080181a4  sub_80181A4 1.000 3         3         Mnemonics small-primes-product         
03128 080180d8 sub_80180D8 0801881c  sub_801881C 1.000 3         3         Mnemonics small-primes-product         
03129 08018388 sub_8018388 08018e60  sub_8018E60 1.000 3         3         Mnemonics small-primes-product         
03130 08018548 sub_8018548 08019030  sub_8019030 1.000 3         3         Mnemonics small-primes-product         
03131 08018688 sub_8018688 08019170  sub_8019170 1.000 3         3         Mnemonics small-primes-product         
03132 08019484 sub_8019484 0801a0c0  sub_801A0C0 1.000 3         3         Mnemonics small-primes-product         
