Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
06142 080ad338 sub_80AD338 080b1dd8  sub_80B1DD8 1.000 6         6         Same cleaned up assembly or pseudo-code
06143 080ad364 sub_80AD364 080b1e04  sub_80B1E04 1.000 3         3         Same cleaned up assembly or pseudo-code
06144 080ad43c sub_80AD43C 080b1edc  sub_80B1EDC 1.000 5         5         Same cleaned up assembly or pseudo-code
06145 080ad4a0 sub_80AD4A0 080b1f40  sub_80B1F40 1.000 3         3         Same cleaned up assembly or pseudo-code
06146 080ad4e4 sub_80AD4E4 080b1f84  sub_80B1F84 1.000 3         3         Same cleaned up assembly or pseudo-code
06147 080ad500 sub_80AD500 080b1fa0  sub_80B1FA0 1.000 3         3         Same cleaned up assembly or pseudo-code
06148 080ad51c sub_80AD51C 080b1fbc  sub_80B1FBC 1.000 6         6         Same cleaned up assembly or pseudo-code
06149 080ad564 sub_80AD564 080b2004  sub_80B2004 1.000 3         3         Same cleaned up assembly or pseudo-code
06150 080ad580 sub_80AD580 080b1d74  sub_80B1D74 1.000 1         1         Same cleaned up assembly or pseudo-code
06151 080ad594 sub_80AD594 080b2034  sub_80B2034 1.000 3         3         Same cleaned up assembly or pseudo-code
06152 080ad610 sub_80AD610 080b20b0  sub_80B20B0 1.000 28        28        Same cleaned up assembly or pseudo-code
06153 080ad950 sub_80AD950 080b23f0  sub_80B23F0 1.000 1         1         Same cleaned up assembly or pseudo-code
06154 080ad998 sub_80AD998 080b2438  sub_80B2438 1.000 3         3         Same cleaned up assembly or pseudo-code
06155 080ad9e8 sub_80AD9E8 080b2488  sub_80B2488 1.000 3         3         Same cleaned up assembly or pseudo-code
06156 080ada10 sub_80ADA10 080b24b0  sub_80B24B0 1.000 1         1         Same cleaned up assembly or pseudo-code
06157 080ada3c sub_80ADA3C 080b24dc  sub_80B24DC 1.000 11        11        Same cleaned up assembly or pseudo-code
06158 080adb7c sub_80ADB7C 080b261c  sub_80B261C 1.000 1         1         Same cleaned up assembly or pseudo-code
06159 080adbfc sub_80ADBFC 080b269c  sub_80B269C 1.000 1         1         Same cleaned up assembly or pseudo-code
06160 080adc44 sub_80ADC44 080b26e4  sub_80B26E4 1.000 3         3         Same cleaned up assembly or pseudo-code
06161 080adc68 sub_80ADC68 080b2708  sub_80B2708 1.000 3         3         Same cleaned up assembly or pseudo-code
06162 080adc90 sub_80ADC90 080b2730  sub_80B2730 1.000 1         1         Same cleaned up assembly or pseudo-code
06163 080adca4 sub_80ADCA4 080b2744  sub_80B2744 1.000 12        12        Same cleaned up assembly or pseudo-code
06164 080add24 sub_80ADD24 080b27c4  sub_80B27C4 1.000 6         6         Same cleaned up assembly or pseudo-code
06165 080addd4 sub_80ADDD4 080b2874  sub_80B2874 1.000 4         4         Same cleaned up assembly or pseudo-code
06166 080adf48 sub_80ADF48 080b29c4  sub_80B29C4 1.000 7         7         Same cleaned up assembly or pseudo-code
06167 080ae044 sub_80AE044 080b2ac0  sub_80B2AC0 1.000 8         8         Same cleaned up assembly or pseudo-code
06168 080ae0f0 sub_80AE0F0 080b2b6c  sub_80B2B6C 1.000 6         6         Same cleaned up assembly or pseudo-code
06169 080ae168 sub_80AE168 080b2be4  sub_80B2BE4 1.000 1         1         Same cleaned up assembly or pseudo-code
06170 080ae18c sub_80AE18C 080b2c08  sub_80B2C08 1.000 1         1         Same cleaned up assembly or pseudo-code
06171 080ae1a0 sub_80AE1A0 080b2c1c  sub_80B2C1C 1.000 6         6         Same cleaned up assembly or pseudo-code
06172 080ae200 sub_80AE200 080b2c7c  sub_80B2C7C 1.000 6         7         Same cleaned up assembly or pseudo-code
06173 080ae2d0 sub_80AE2D0 080b2d4c  sub_80B2D4C 1.000 1         1         Same cleaned up assembly or pseudo-code
06174 080ae2f4 sub_80AE2F4 080b2d70  sub_80B2D70 1.000 1         1         Same cleaned up assembly or pseudo-code
06175 080ae318 sub_80AE318 080b2d94  sub_80B2D94 1.000 1         1         Same cleaned up assembly or pseudo-code
06176 080ae33c sub_80AE33C 080b2db8  sub_80B2DB8 1.000 1         1         Same cleaned up assembly or pseudo-code
06177 080ae360 sub_80AE360 080b2ddc  sub_80B2DDC 1.000 1         1         Same cleaned up assembly or pseudo-code
06178 080ae388 sub_80AE388 080b2e04  sub_80B2E04 1.000 1         1         Same cleaned up assembly or pseudo-code
06179 080ae3b0 sub_80AE3B0 080b2e2c  sub_80B2E2C 1.000 1         1         Same cleaned up assembly or pseudo-code
06180 080ae3d4 sub_80AE3D4 080b2e50  sub_80B2E50 1.000 1         1         Same cleaned up assembly or pseudo-code
06181 080ae3f8 sub_80AE3F8 080b2e74  sub_80B2E74 1.000 1         1         Same cleaned up assembly or pseudo-code
06182 080ae41c sub_80AE41C 080b2e98  sub_80B2E98 1.000 1         1         Same cleaned up assembly or pseudo-code
06183 080ae440 sub_80AE440 080b2ebc  sub_80B2EBC 1.000 1         1         Same cleaned up assembly or pseudo-code
06184 080ae468 sub_80AE468 080b2ee4  sub_80B2EE4 1.000 1         1         Same cleaned up assembly or pseudo-code
06185 080ae490 sub_80AE490 080b2f0c  sub_80B2F0C 1.000 1         1         Same cleaned up assembly or pseudo-code
06186 080ae4b4 sub_80AE4B4 080b2f30  sub_80B2F30 1.000 1         1         Same cleaned up assembly or pseudo-code
06187 080ae518 sub_80AE518 080b2f94  sub_80B2F94 1.000 52        52        Same cleaned up assembly or pseudo-code
06188 080ae71c sub_80AE71C 080b3198  sub_80B3198 1.000 3         3         Same cleaned up assembly or pseudo-code
06189 080ae76c sub_80AE76C 080b31e8  sub_80B31E8 1.000 4         4         Same cleaned up assembly or pseudo-code
06190 080ae790 sub_80AE790 080b320c  sub_80B320C 1.000 1         1         Same cleaned up assembly or pseudo-code
06191 080ae7a4 sub_80AE7A4 080b3220  sub_80B3220 1.000 3         3         Same cleaned up assembly or pseudo-code
06192 080ae7c4 sub_80AE7C4 080b3240  sub_80B3240 1.000 11        11        Same cleaned up assembly or pseudo-code
06193 080ae86c sub_80AE86C 080b32e8  sub_80B32E8 1.000 6         6         Same cleaned up assembly or pseudo-code
06194 080ae964 sub_80AE964 080b33e0  sub_80B33E0 1.000 1         1         Same cleaned up assembly or pseudo-code
06195 080ae99c sub_80AE99C 080b3418  sub_80B3418 1.000 1         1         Same cleaned up assembly or pseudo-code
06196 080ae9b0 sub_80AE9B0 080b342c  sub_80B342C 1.000 5         5         Same cleaned up assembly or pseudo-code
06197 080aeae8 sub_80AEAE8 080b3720  sub_80B3720 1.000 1         1         Same cleaned up assembly or pseudo-code
06198 080aeb1c sub_80AEB1C 080b3754  sub_80B3754 1.000 1         1         Same cleaned up assembly or pseudo-code
06199 080aeb28 sub_80AEB28 080b3760  sub_80B3760 1.000 1         1         Same cleaned up assembly or pseudo-code
06200 080aeb44 sub_80AEB44 080b377c  sub_80B377C 1.000 1         1         Same cleaned up assembly or pseudo-code
06201 080aeb60 sub_80AEB60 080b3798  sub_80B3798 1.000 3         3         Same cleaned up assembly or pseudo-code
06202 080aeb8c sub_80AEB8C 080b37c4  sub_80B37C4 1.000 5         5         Same cleaned up assembly or pseudo-code
06203 080aec54 sub_80AEC54 080b3874  sub_80B3874 1.000 1         1         Same cleaned up assembly or pseudo-code
06204 080aec68 sub_80AEC68 080b3888  sub_80B3888 1.000 1         1         Same cleaned up assembly or pseudo-code
06205 080aed64 sub_80AED64 080b3984  sub_80B3984 1.000 15        15        Same cleaned up assembly or pseudo-code
06206 080aeec4 sub_80AEEC4 080b3ae4  sub_80B3AE4 1.000 1         1         Same cleaned up assembly or pseudo-code
06207 080aeee8 sub_80AEEE8 080b3b08  sub_80B3B08 1.000 1         1         Same cleaned up assembly or pseudo-code
06208 080aef24 sub_80AEF24 080b3b44  sub_80B3B44 1.000 4         4         Same cleaned up assembly or pseudo-code
06209 080aef64 sub_80AEF64 080b3b84  sub_80B3B84 1.000 23        23        Same cleaned up assembly or pseudo-code
06210 080af0e0 sub_80AF0E0 080b3d00  sub_80B3D00 1.000 7         7         Same cleaned up assembly or pseudo-code
06211 080af140 sub_80AF140 080b3d60  sub_80B3D60 1.000 7         7         Same cleaned up assembly or pseudo-code
06212 080af1d8 sub_80AF1D8 080b3df8  sub_80B3DF8 1.000 3         3         Same cleaned up assembly or pseudo-code
06213 080af338 sub_80AF338 080b3f58  sub_80B3F58 1.000 1         1         Same cleaned up assembly or pseudo-code
06214 080af350 sub_80AF350 080b3f70  sub_80B3F70 1.000 1         1         Same cleaned up assembly or pseudo-code
06215 080af3c8 sub_80AF3C8 080b3fe8  sub_80B3FE8 1.000 19        19        Same cleaned up assembly or pseudo-code
06216 080af524 sub_80AF524 080b4144  sub_80B4144 1.000 1         1         Same cleaned up assembly or pseudo-code
06217 080af7f4 sub_80AF7F4 080b4414  sub_80B4414 1.000 4         4         Same cleaned up assembly or pseudo-code
06218 080af840 sub_80AF840 080b4460  sub_80B4460 1.000 3         3         Same cleaned up assembly or pseudo-code
06219 080af878 sub_80AF878 080b4498  sub_80B4498 1.000 4         4         Same cleaned up assembly or pseudo-code
06220 080af8a0 sub_80AF8A0 080b44c0  sub_80B44C0 1.000 42        42        Same cleaned up assembly or pseudo-code
06221 080afa64 sub_80AFA64 080b4684  sub_80B4684 1.000 3         3         Same cleaned up assembly or pseudo-code
06222 080afa94 sub_80AFA94 080b46b4  sub_80B46B4 1.000 1         1         Same cleaned up assembly or pseudo-code
06223 080afbbc sub_80AFBBC 080b47d4  sub_80B47D4 1.000 1         1         Same cleaned up assembly or pseudo-code
06224 080afc60 sub_80AFC60 080b4878  sub_80B4878 1.000 3         3         Same cleaned up assembly or pseudo-code
06225 080afc98 sub_80AFC98 080b48b0  sub_80B48B0 1.000 8         8         Same cleaned up assembly or pseudo-code
06226 080afce4 sub_80AFCE4 080b48fc  sub_80B48FC 1.000 1         1         Same cleaned up assembly or pseudo-code
06227 080afcf8 sub_80AFCF8 080b4910  sub_80B4910 1.000 5         5         Same cleaned up assembly or pseudo-code
06228 080afd48 sub_80AFD48 080b4960  sub_80B4960 1.000 1         1         Same cleaned up assembly or pseudo-code
06229 080afd5c sub_80AFD5C 080b4974  sub_80B4974 1.000 5         5         Same cleaned up assembly or pseudo-code
06230 080afdf4 sub_80AFDF4 080b4a0c  sub_80B4A0C 1.000 14        14        Same cleaned up assembly or pseudo-code
06231 080afe8c sub_80AFE8C 080b4aa4  sub_80B4AA4 1.000 5         5         Same cleaned up assembly or pseudo-code
06232 080b0088 sub_80B0088 080b4ca0  sub_80B4CA0 1.000 6         6         Same cleaned up assembly or pseudo-code
06233 080b017c sub_80B017C 080b4d94  sub_80B4D94 1.000 10        10        Same cleaned up assembly or pseudo-code
06234 080b0458 sub_80B0458 080b5070  sub_80B5070 1.000 7         7         Same cleaned up assembly or pseudo-code
06235 080b04bc sub_80B04BC 080b50d4  sub_80B50D4 1.000 1         1         Same cleaned up assembly or pseudo-code
06236 080b04f8 sub_80B04F8 080b5110  sub_80B5110 1.000 1         1         Same cleaned up assembly or pseudo-code
06237 080b05c4 sub_80B05C4 080b51dc  sub_80B51DC 1.000 3         3         Same cleaned up assembly or pseudo-code
06238 080b060c sub_80B060C 080b62a8  sub_80B62A8 1.000 1         1         Same cleaned up assembly or pseudo-code
06239 080b0620 sub_80B0620 080a2e4c  sub_80A2E4C 1.000 1         1         Same cleaned up assembly or pseudo-code
06240 080b0638 sub_80B0638 080b5250  sub_80B5250 1.000 1         1         Same cleaned up assembly or pseudo-code
06241 080b0674 sub_80B0674 080b528c  sub_80B528C 1.000 10        10        Same cleaned up assembly or pseudo-code
06242 080b06fc sub_80B06FC 080b5314  sub_80B5314 1.000 10        10        Same cleaned up assembly or pseudo-code
06243 080b0760 sub_80B0760 080b5378  sub_80B5378 1.000 22        22        Same cleaned up assembly or pseudo-code
06244 080b0894 sub_80B0894 080b54ac  sub_80B54AC 1.000 19        19        Same cleaned up assembly or pseudo-code
06245 080b0a24 sub_80B0A24 080b5640  sub_80B5640 1.000 1         1         Same cleaned up assembly or pseudo-code
06246 080b0a50 sub_80B0A50 080b566c  sub_80B566C 1.000 9         9         Same cleaned up assembly or pseudo-code
06247 080b0abc sub_80B0ABC 080b56d8  sub_80B56D8 1.000 1         1         Same cleaned up assembly or pseudo-code
06248 080b1008 sub_80B1008 080b5c24  sub_80B5C24 1.000 3         3         Same cleaned up assembly or pseudo-code
06249 080b11e4 sub_80B11E4 080b5e00  sub_80B5E00 1.000 7         7         Same cleaned up assembly or pseudo-code
06250 080b1350 sub_80B1350 080b5f70  sub_80B5F70 1.000 1         1         Same cleaned up assembly or pseudo-code
06251 080b15e8 sub_80B15E8 080b6208  sub_80B6208 1.000 6         6         Same cleaned up assembly or pseudo-code
06252 080b1620 sub_80B1620 080b6240  sub_80B6240 1.000 1         1         Same cleaned up assembly or pseudo-code
06253 080b166c sub_80B166C 080b628c  sub_80B628C 1.000 1         1         Same cleaned up assembly or pseudo-code
06254 080b1688 sub_80B1688 080bb7d4  sub_80BB7D4 1.000 1         1         Same cleaned up assembly or pseudo-code
06255 080b1784 sub_80B1784 080b63a4  sub_80B63A4 1.000 1         1         Same cleaned up assembly or pseudo-code
06256 080b17e4 sub_80B17E4 080b6404  sub_80B6404 1.000 1         1         Same cleaned up assembly or pseudo-code
06257 080b1850 sub_80B1850 080b6470  sub_80B6470 1.000 7         7         Same cleaned up assembly or pseudo-code
06258 080b1920 sub_80B1920 080b6540  sub_80B6540 1.000 1         1         Same cleaned up assembly or pseudo-code
06259 080b2188 sub_80B2188 080b6da0  sub_80B6DA0 1.000 5         5         Same cleaned up assembly or pseudo-code
06260 080b2464 sub_80B2464 080b707c  sub_80B707C 1.000 4         4         Same cleaned up assembly or pseudo-code
06261 080b24c0 sub_80B24C0 080b70d8  sub_80B70D8 1.000 1         1         Same cleaned up assembly or pseudo-code
06262 080b251c sub_80B251C 080b7134  sub_80B7134 1.000 12        12        Same cleaned up assembly or pseudo-code
06263 080b2608 sub_80B2608 080b7220  sub_80B7220 1.000 16        16        Same cleaned up assembly or pseudo-code
06264 080b272c sub_80B272C 080b7344  sub_80B7344 1.000 11        11        Same cleaned up assembly or pseudo-code
06265 080b2780 sub_80B2780 080b7398  sub_80B7398 1.000 14        14        Same cleaned up assembly or pseudo-code
06266 080b2818 sub_80B2818 080b7430  sub_80B7430 1.000 1         1         Same cleaned up assembly or pseudo-code
06267 080b28a0 sub_80B28A0 080b74b8  sub_80B74B8 1.000 1         1         Same cleaned up assembly or pseudo-code
06268 080b2904 sub_80B2904 080b751c  sub_80B751C 1.000 13        13        Same cleaned up assembly or pseudo-code
06269 080b2988 sub_80B2988 080b75a0  sub_80B75A0 1.000 5         5         Same cleaned up assembly or pseudo-code
06270 080b29b8 sub_80B29B8 080b75d0  sub_80B75D0 1.000 3         3         Same cleaned up assembly or pseudo-code
06271 080b29d4 sub_80B29D4 080b75ec  sub_80B75EC 1.000 1         1         Same cleaned up assembly or pseudo-code
06272 080b29e0 sub_80B29E0 080b75f8  sub_80B75F8 1.000 1         1         Same cleaned up assembly or pseudo-code
06273 080b29f8 sub_80B29F8 080b7610  sub_80B7610 1.000 1         1         Same cleaned up assembly or pseudo-code
06274 080b2df0 sub_80B2DF0 080b79d8  sub_80B79D8 1.000 3         3         Same cleaned up assembly or pseudo-code
06275 080b2f2c sub_80B2F2C 080b7b1c  sub_80B7B1C 1.000 1         1         Same cleaned up assembly or pseudo-code
06276 080b2f74 sub_80B2F74 080b7b64  sub_80B7B64 1.000 3         3         Same cleaned up assembly or pseudo-code
06277 080b2fd0 sub_80B2FD0 080b7bc0  sub_80B7BC0 1.000 1         1         Same cleaned up assembly or pseudo-code
06278 080b305c sub_80B305C 080b7c4c  sub_80B7C4C 1.000 1         1         Same cleaned up assembly or pseudo-code
06279 080b307c sub_80B307C 080b9efc  sub_80B9EFC 1.000 1         1         Same cleaned up assembly or pseudo-code
06280 080b3088 sub_80B3088 080b7c78  sub_80B7C78 1.000 7         7         Same cleaned up assembly or pseudo-code
06281 080b30fc sub_80B30FC 080b7cec  sub_80B7CEC 1.000 9         9         Same cleaned up assembly or pseudo-code
06282 080b31b0 sub_80B31B0 080b7da0  sub_80B7DA0 1.000 4         4         Same cleaned up assembly or pseudo-code
06283 080b3208 sub_80B3208 080b7df8  sub_80B7DF8 1.000 4         4         Same cleaned up assembly or pseudo-code
06284 080b325c sub_80B325C 080b7e4c  sub_80B7E4C 1.000 1         1         Same cleaned up assembly or pseudo-code
06285 080b33fc sub_80B33FC 080b7fec  sub_80B7FEC 1.000 1         1         Same cleaned up assembly or pseudo-code
06286 080b3740 sub_80B3740 080b82ec  sub_80B82EC 1.000 1         1         Same cleaned up assembly or pseudo-code
06287 080b3c14 sub_80B3C14 080b87c0  sub_80B87C0 1.000 5         5         Same cleaned up assembly or pseudo-code
06288 080b3c50 sub_80B3C50 080b87fc  sub_80B87FC 1.000 6         6         Same cleaned up assembly or pseudo-code
06289 080b3d84 sub_80B3D84 080b8930  sub_80B8930 1.000 10        10        Same cleaned up assembly or pseudo-code
06290 080b3e18 sub_80B3E18 080b89c4  sub_80B89C4 1.000 9         9         Same cleaned up assembly or pseudo-code
06291 080b3e9c sub_80B3E9C 080b8a48  sub_80B8A48 1.000 3         3         Same cleaned up assembly or pseudo-code
06292 080b3edc sub_80B3EDC 080b8a88  sub_80B8A88 1.000 1         1         Same cleaned up assembly or pseudo-code
06293 080b4168 sub_80B4168 080b8cf0  sub_80B8CF0 1.000 1         1         Same cleaned up assembly or pseudo-code
06294 080b4240 sub_80B4240 080b8dc8  sub_80B8DC8 1.000 8         8         Same cleaned up assembly or pseudo-code
06295 080b42b4 sub_80B42B4 080b8e3c  sub_80B8E3C 1.000 4         4         Same cleaned up assembly or pseudo-code
06296 080b42e8 sub_80B42E8 080b8e70  sub_80B8E70 1.000 3         3         Same cleaned up assembly or pseudo-code
06297 080b4308 sub_80B4308 080b8e90  sub_80B8E90 1.000 3         3         Same cleaned up assembly or pseudo-code
06298 080b43bc sub_80B43BC 080b8f44  sub_80B8F44 1.000 3         3         Same cleaned up assembly or pseudo-code
06299 080b4418 sub_80B4418 080b8fa0  sub_80B8FA0 1.000 3         3         Same cleaned up assembly or pseudo-code
06300 080b4474 sub_80B4474 080b8ffc  sub_80B8FFC 1.000 1         1         Same cleaned up assembly or pseudo-code
06301 080b4630 sub_80B4630 080b91b8  sub_80B91B8 1.000 3         3         Same cleaned up assembly or pseudo-code
06302 080b46b0 sub_80B46B0 080b9238  sub_80B9238 1.000 3         3         Same cleaned up assembly or pseudo-code
06303 080b46fc sub_80B46FC 080b9284  sub_80B9284 1.000 1         1         Same cleaned up assembly or pseudo-code
06304 080b4730 sub_80B4730 080b92b8  sub_80B92B8 1.000 3         3         Same cleaned up assembly or pseudo-code
06305 080b4788 sub_80B4788 080b9310  sub_80B9310 1.000 1         1         Same cleaned up assembly or pseudo-code
06306 080b4930 sub_80B4930 080b94b8  sub_80B94B8 1.000 5         5         Same cleaned up assembly or pseudo-code
06307 080b4a20 sub_80B4A20 080b95a8  sub_80B95A8 1.000 1         1         Same cleaned up assembly or pseudo-code
06308 080b4a54 sub_80B4A54 080b95dc  sub_80B95DC 1.000 14        14        Same cleaned up assembly or pseudo-code
06309 080b4b7c sub_80B4B7C 080b9704  sub_80B9704 1.000 4         4         Same cleaned up assembly or pseudo-code
06310 080b4bb0 sub_80B4BB0 080b9738  sub_80B9738 1.000 5         5         Same cleaned up assembly or pseudo-code
06311 080b4e24 sub_80B4E24 080b99ac  sub_80B99AC 1.000 1         1         Same cleaned up assembly or pseudo-code
06312 080b4e88 sub_80B4E88 080b9a10  sub_80B9A10 1.000 1         1         Same cleaned up assembly or pseudo-code
06313 080b4ed4 sub_80B4ED4 080b9a5c  sub_80B9A5C 1.000 1         1         Same cleaned up assembly or pseudo-code
06314 080b4f04 sub_80B4F04 080b9a8c  sub_80B9A8C 1.000 3         3         Same cleaned up assembly or pseudo-code
06315 080b4f90 sub_80B4F90 080b9b18  sub_80B9B18 1.000 7         7         Same cleaned up assembly or pseudo-code
06316 080b5040 sub_80B5040 080b9bc8  sub_80B9BC8 1.000 1         1         Same cleaned up assembly or pseudo-code
06317 080b505c sub_80B505C 080b9be4  sub_80B9BE4 1.000 3         3         Same cleaned up assembly or pseudo-code
06318 080b50c8 sub_80B50C8 080b9c50  sub_80B9C50 1.000 7         7         Same cleaned up assembly or pseudo-code
06319 080b5148 sub_80B5148 080b9cd0  sub_80B9CD0 1.000 1         1         Same cleaned up assembly or pseudo-code
06320 080b5164 sub_80B5164 080b9cec  sub_80B9CEC 1.000 6         6         Same cleaned up assembly or pseudo-code
06321 080b5220 sub_80B5220 080b9da4  sub_80B9DA4 1.000 6         6         Same cleaned up assembly or pseudo-code
06322 080b5268 sub_80B5268 080b9dec  sub_80B9DEC 1.000 1         1         Same cleaned up assembly or pseudo-code
06323 080b527c sub_80B527C 080b9e00  sub_80B9E00 1.000 5         5         Same cleaned up assembly or pseudo-code
06324 080b52a4 sub_80B52A4 080b9e28  sub_80B9E28 1.000 1         1         Same cleaned up assembly or pseudo-code
06325 080b52cc sub_80B52CC 080b9e50  sub_80B9E50 1.000 1         1         Same cleaned up assembly or pseudo-code
06326 080b5378 sub_80B5378 080ba684  sub_80BA684 1.000 1         1         Same cleaned up assembly or pseudo-code
06327 080b53bc sub_80B53BC 080b9f40  sub_80B9F40 1.000 1         1         Same cleaned up assembly or pseudo-code
06328 080b53f8 sub_80B53F8 080b9f7c  sub_80B9F7C 1.000 3         3         Same cleaned up assembly or pseudo-code
06329 080b5440 sub_80B5440 080b9fc4  sub_80B9FC4 1.000 1         1         Same cleaned up assembly or pseudo-code
06330 080b5604 sub_80B5604 080ba188  sub_80BA188 1.000 8         8         Same cleaned up assembly or pseudo-code
06331 080b576c sub_80B576C 080ba2f0  sub_80BA2F0 1.000 1         1         Same cleaned up assembly or pseudo-code
06332 080b5970 sub_80B5970 080ba4f4  sub_80BA4F4 1.000 1         1         Same cleaned up assembly or pseudo-code
06333 080b5a38 sub_80B5A38 080ba5bc  sub_80BA5BC 1.000 3         3         Same cleaned up assembly or pseudo-code
06334 080b5aa4 sub_80B5AA4 080ba628  sub_80BA628 1.000 1         1         Same cleaned up assembly or pseudo-code
06335 080b5ab4 sub_80B5AB4 080ba638  sub_80BA638 1.000 1         1         Same cleaned up assembly or pseudo-code
06336 080b5b00 sub_80B5B00 080ba690  sub_80BA690 1.000 1         1         Same cleaned up assembly or pseudo-code
06337 080b5b0c sub_80B5B0C 080ba8c0  sub_80BA8C0 1.000 1         1         Same cleaned up assembly or pseudo-code
06338 080b5b9c sub_80B5B9C 080ba720  sub_80BA720 1.000 9         9         Same cleaned up assembly or pseudo-code
06339 080b5be4 sub_80B5BE4 080ba768  sub_80BA768 1.000 1         1         Same cleaned up assembly or pseudo-code
06340 080b5c04 sub_80B5C04 080ba788  sub_80BA788 1.000 1         1         Same cleaned up assembly or pseudo-code
06341 080b5ce0 sub_80B5CE0 080ba864  sub_80BA864 1.000 7         7         Same cleaned up assembly or pseudo-code
06342 080b5d2c sub_80B5D2C 080ba8b0  sub_80BA8B0 1.000 1         1         Same cleaned up assembly or pseudo-code
06343 080b5d3c sub_80B5D3C 080be6a0  sub_80BE6A0 1.000 1         1         Same cleaned up assembly or pseudo-code
06344 080b5d5c sub_80B5D5C 080ba8e0  sub_80BA8E0 1.000 1         1         Same cleaned up assembly or pseudo-code
06345 080b5d74 sub_80B5D74 080ba8f8  sub_80BA8F8 1.000 11        11        Same cleaned up assembly or pseudo-code
06346 080b5e6c sub_80B5E6C 080ba9f0  sub_80BA9F0 1.000 4         4         Same cleaned up assembly or pseudo-code
06347 080b5ea4 sub_80B5EA4 080baa28  sub_80BAA28 1.000 11        11        Same cleaned up assembly or pseudo-code
06348 080b5f9c sub_80B5F9C 080bab20  sub_80BAB20 1.000 4         4         Same cleaned up assembly or pseudo-code
06349 080b5fd0 sub_80B5FD0 080bab54  sub_80BAB54 1.000 15        15        Same cleaned up assembly or pseudo-code
06350 080b6144 sub_80B6144 080bacc8  sub_80BACC8 1.000 4         4         Same cleaned up assembly or pseudo-code
06351 080b61c4 sub_80B61C4 080bad48  sub_80BAD48 1.000 4         4         Same cleaned up assembly or pseudo-code
06352 080b622c sub_80B622C 080badb0  sub_80BADB0 1.000 7         7         Same cleaned up assembly or pseudo-code
06353 080b6264 sub_80B6264 080bade8  sub_80BADE8 1.000 1         1         Same cleaned up assembly or pseudo-code
06354 080b6284 sub_80B6284 080bae08  sub_80BAE08 1.000 8         8         Same cleaned up assembly or pseudo-code
06355 080b6358 sub_80B6358 080baedc  sub_80BAEDC 1.000 10        10        Same cleaned up assembly or pseudo-code
06356 080b63f0 sub_80B63F0 080baf74  sub_80BAF74 1.000 4         4         Same cleaned up assembly or pseudo-code
06357 080b6424 sub_80B6424 080bafa8  sub_80BAFA8 1.000 8         8         Same cleaned up assembly or pseudo-code
06358 080b6504 sub_80B6504 080bb088  sub_80BB088 1.000 8         8         Same cleaned up assembly or pseudo-code
06359 080b65f8 sub_80B65F8 080bb17c  sub_80BB17C 1.000 5         5         Same cleaned up assembly or pseudo-code
06360 080b67e8 sub_80B67E8 080bb328  sub_80BB328 1.000 1         1         Same cleaned up assembly or pseudo-code
06361 080b6810 sub_80B6810 080bb350  sub_80BB350 1.000 3         3         Same cleaned up assembly or pseudo-code
06362 080b689c sub_80B689C 080bb3dc  sub_80BB3DC 1.000 1         1         Same cleaned up assembly or pseudo-code
06363 080b69d4 sub_80B69D4 080bb514  sub_80BB514 1.000 1         1         Same cleaned up assembly or pseudo-code
06364 080b6a10 sub_80B6A10 080bb550  sub_80BB550 1.000 9         9         Same cleaned up assembly or pseudo-code
06365 080b6a4c sub_80B6A4C 080bb58c  sub_80BB58C 1.000 8         8         Same cleaned up assembly or pseudo-code
06366 080b6a80 sub_80B6A80 080bb5c0  sub_80BB5C0 1.000 13        13        Same cleaned up assembly or pseudo-code
06367 080b6ae0 sub_80B6AE0 080bb620  sub_80BB620 1.000 20        20        Same cleaned up assembly or pseudo-code
06368 080b6bd8 sub_80B6BD8 080bb718  sub_80BB718 1.000 6         6         Same cleaned up assembly or pseudo-code
06369 080b6c00 sub_80B6C00 080bb740  sub_80BB740 1.000 1         1         Same cleaned up assembly or pseudo-code
06370 080b6c14 sub_80B6C14 080bb754  sub_80BB754 1.000 1         1         Same cleaned up assembly or pseudo-code
06371 080b6c74 sub_80B6C74 080bb7b4  sub_80BB7B4 1.000 3         3         Same cleaned up assembly or pseudo-code
06372 080b6c94 sub_80B6C94 080bc044  sub_80BC044 1.000 1         1         Same cleaned up assembly or pseudo-code
06373 080b6ca8 sub_80B6CA8 080bb7e8  sub_80BB7E8 1.000 9         9         Same cleaned up assembly or pseudo-code
06374 080b6ed0 sub_80B6ED0 080bb9d8  sub_80BB9D8 1.000 3         3         Same cleaned up assembly or pseudo-code
06375 080b6f14 sub_80B6F14 080bba1c  sub_80BBA1C 1.000 1         1         Same cleaned up assembly or pseudo-code
06376 080b71dc sub_80B71DC 080bbc98  sub_80BBC98 1.000 3         3         Same cleaned up assembly or pseudo-code
06377 080b723c sub_80B723C 080bbcf8  sub_80BBCF8 1.000 1         1         Same cleaned up assembly or pseudo-code
06378 080b7274 sub_80B7274 080bbd30  sub_80BBD30 1.000 3         3         Same cleaned up assembly or pseudo-code
06379 080b72a4 sub_80B72A4 080bbd60  sub_80BBD60 1.000 1         1         Same cleaned up assembly or pseudo-code
06380 080b72c4 sub_80B72C4 080bbd80  sub_80BBD80 1.000 6         6         Same cleaned up assembly or pseudo-code
