Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                                                    
----  -------  ----        --------- ------      ----- --------- --------- -----------                                                    
03976 0803490c sub_803490C 08037720  sub_8037720 1.000 17        17        Same rare KOKA hash                                            
03977 0802a0d4 sub_802A0D4 0802c134  sub_802C134 1.000 9         9         Same rare KOKA hash                                            
03978 08031a7c sub_8031A7C 08034548  sub_8034548 1.000 4         4         Same rare KOKA hash                                            
03979 0805da04 sub_805DA04 08062874  sub_8062874 1.000 11        11        Same rare KOKA hash                                            
03980 0805da74 sub_805DA74 080628e4  sub_80628E4 1.000 11        11        Same rare KOKA hash                                            
03981 0809ef08 sub_809EF08 080a776c  sub_80A776C 1.000 10        10        Same rare KOKA hash                                            
03982 0805a8b8 sub_805A8B8 08060c60  sub_8060C60 1.000 19        19        Same rare KOKA hash                                            
03983 0802dc30 sub_802DC30 08030490  sub_8030490 1.000 9         9         Same rare KOKA hash                                            
03984 08085254 sub_8085254 0808dff8  sub_808DFF8 1.000 11        11        Same rare KOKA hash                                            
03985 08093cd0 sub_8093CD0 0809ccc4  sub_809CCC4 1.000 8         8         Same rare KOKA hash                                            
03986 080a9a3c sub_80A9A3C 080b15d4  sub_80B15D4 1.000 29        29        Same rare KOKA hash                                            
03987 08031758 sub_8031758 0803421c  sub_803421C 1.000 16        16        Same rare KOKA hash                                            
03988 0805a780 sub_805A780 08060b28  sub_8060B28 1.000 9         9         Same rare KOKA hash                                            
03989 080af608 sub_80AF608 080b6da0  sub_80B6DA0 1.000 5         5         Same rare KOKA hash                                            
03990 0803ddcc sub_803DDCC 08042d20  sub_8042D20 1.000 5         5         Same rare KOKA hash                                            
03991 080ad460 sub_80AD460 080b4e58  sub_80B4E58 1.000 4         4         Same rare KOKA hash                                            
03992 0807a028 sub_807A028 0808605c  sub_808605C 1.000 7         7         Same rare KOKA hash                                            
03993 0805e23c sub_805E23C 08063078  sub_8063078 1.000 9         9         Same rare KOKA hash                                            
03994 080ae740 sub_80AE740 080b5fdc  sub_80B5FDC 1.000 11        11        Same rare KOKA hash                                            
03996 08034ba0 sub_8034BA0 08037a24  sub_8037A24 1.000 14        14        Same rare KOKA hash                                            
03997 0802ab90 sub_802AB90 0802cc9c  sub_802CC9C 1.000 11        11        Same rare KOKA hash                                            
03998 08039df0 sub_8039DF0 0803e808  sub_803E808 1.000 18        18        Same rare KOKA hash                                            
03999 080040c0 sub_80040C0 080ae810  sub_80AE810 1.000 5         5         Same rare KOKA hash                                            
04000 0803e580 sub_803E580 080434cc  sub_80434CC 1.000 7         7         Same rare KOKA hash                                            
04001 08022330 sub_8022330 08022fa4  sub_8022FA4 1.000 7         7         Same rare KOKA hash                                            
04002 08006148 sub_8006148 08004b70  sub_8004B70 1.000 5         5         Same rare KOKA hash                                            
04003 08090930 sub_8090930 08099438  sub_8099438 1.000 7         7         Same rare KOKA hash                                            
04004 080869f8 sub_80869F8 0808f7fc  sub_808F7FC 1.000 13        13        Same rare KOKA hash                                            
04005 0803e394 sub_803E394 080432e0  sub_80432E0 1.000 8         8         Same rare KOKA hash                                            
04006 0809ec74 sub_809EC74 080a74d4  sub_80A74D4 1.000 6         6         Same rare KOKA hash                                            
04007 0809d4d0 sub_809D4D0 080a5ec8  sub_80A5EC8 1.000 7         7         Same rare KOKA hash                                            
04008 0808f2e4 sub_808F2E4 08098234  sub_8098234 1.000 5         5         Same rare KOKA hash                                            
04009 08092a1c sub_8092A1C 0809b8ac  sub_809B8AC 1.000 4         4         Same rare KOKA hash                                            
04010 08080724 sub_8080724 08088f0c  sub_8088F0C 1.000 10        10        Same rare KOKA hash                                            
04012 0802d794 sub_802D794 0802fff4  sub_802FFF4 1.000 6         6         Same rare KOKA hash                                            
04013 08018914 sub_8018914 080187b0  sub_80187B0 1.000 9         9         Same rare KOKA hash                                            
04014 08022b9c sub_8022B9C 08023830  sub_8023830 1.000 4         4         Same rare KOKA hash                                            
04015 08041504 sub_8041504 0804642c  sub_804642C 1.000 7         7         Same rare KOKA hash                                            
04016 0804e1e8 sub_804E1E8 08053478  sub_8053478 1.000 8         8         Same rare KOKA hash                                            
04017 0805a210 sub_805A210 080605b0  sub_80605B0 1.000 5         5         Same rare KOKA hash                                            
04018 0803b6b0 sub_803B6B0 080400e4  sub_80400E4 1.000 18        18        Same rare KOKA hash                                            
04019 08004d74 sub_8004D74 08003678  sub_8003678 1.000 4         4         Same rare KOKA hash                                            
04020 08095d58 sub_8095D58 0809ecb8  sub_809ECB8 1.000 20        20        Same rare KOKA hash                                            
04021 0801a0e0 sub_801A0E0 0801a1b8  sub_801A1B8 1.000 4         4         Same rare KOKA hash                                            
04022 0802dbd4 sub_802DBD4 08030434  sub_8030434 1.000 4         4         Same rare KOKA hash                                            
04023 0802c1cc sub_802C1CC 0802e468  sub_802E468 1.000 10        10        Same rare KOKA hash                                            
04024 080a0358 sub_80A0358 080a8b48  sub_80A8B48 1.000 5         5         Same rare KOKA hash                                            
04025 0804dc18 sub_804DC18 08052e7c  sub_8052E7C 1.000 11        11        Same rare KOKA hash                                            
04026 08009aa8 sub_8009AA8 08008564  sub_8008564 1.000 13        13        Same rare KOKA hash                                            
04027 0801c030 sub_801C030 0801c000  sub_801C000 1.000 6         6         Same rare KOKA hash                                            
04028 080bf54c sub_80BF54C 080d5368  sub_80D5368 1.000 5         5         Same rare KOKA hash                                            
04029 08099c98 sub_8099C98 080a2ccc  sub_80A2CCC 1.000 5         5         Same rare KOKA hash                                            
04030 0802d1e8 sub_802D1E8 0802f728  sub_802F728 1.000 16        16        Same rare KOKA hash                                            
04031 080933f0 sub_80933F0 0809c360  sub_809C360 1.000 10        10        Same rare KOKA hash                                            
04032 080b77a0 sub_80B77A0 080bafa8  sub_80BAFA8 1.000 8         8         Same rare KOKA hash                                            
04033 08035578 sub_8035578 08039f00  sub_8039F00 1.000 4         4         Same rare KOKA hash                                            
04035 0801996c sub_801996C 08019994  sub_8019994 1.000 5         5         Same rare KOKA hash                                            
04036 08035870 sub_8035870 0803a1f4  sub_803A1F4 1.000 6         6         Same rare KOKA hash                                            
04037 0802f870 sub_802F870 0803212c  sub_803212C 1.000 4         4         Same rare KOKA hash                                            
04038 08004c98 sub_8004C98 0800359c  sub_800359C 1.000 5         5         Same rare KOKA hash                                            
04042 0808068c sub_808068C 08088e74  sub_8088E74 1.000 10        10        Same rare KOKA hash                                            
04043 08025f28 sub_8025F28 080274d4  sub_80274D4 1.000 10        10        Same rare KOKA hash                                            
04044 08006518 sub_8006518 08004f48  sub_8004F48 1.000 33        33        Same rare MD Index                                             
04045 08040fc0 sub_8040FC0 08045eec  sub_8045EEC 1.000 34        34        Same rare MD Index                                             
04046 08088024 sub_8088024 08090ea8  sub_8090EA8 1.000 39        39        Same rare MD Index                                             
04047 0804f464 sub_804F464 080548a4  sub_80548A4 1.000 40        40        Same rare MD Index                                             
04048 080399e8 sub_80399E8 0803e400  sub_803E400 1.000 32        32        Same rare MD Index                                             
04049 08051a50 sub_8051A50 08057424  sub_8057424 1.000 52        52        Same rare MD Index                                             
04050 0801cacc sub_801CACC 0801c984  sub_801C984 1.000 48        48        Same rare MD Index                                             
04051 080a9d58 sub_80A9D58 080b18f4  sub_80B18F4 1.000 34        34        Same rare MD Index                                             
04052 0808ab70 sub_808AB70 08093ad0  sub_8093AD0 1.000 50        50        Same rare MD Index                                             
04053 080080a8 sub_80080A8 08006b38  sub_8006B38 1.000 38        38        Same rare MD Index                                             
04054 0809754c sub_809754C 080a06c0  sub_80A06C0 1.000 62        62        Same rare MD Index                                             
04055 08009fac sub_8009FAC 08008a40  sub_8008A40 1.000 43        43        Same rare MD Index                                             
04056 08098754 sub_8098754 080a1928  sub_80A1928 1.000 72        72        Same rare MD Index                                             
04057 0803edc4 sub_803EDC4 08043d0c  sub_8043D0C 1.000 69        69        Same rare MD Index                                             
04058 0808b654 sub_808B654 080945e8  sub_80945E8 1.000 87        87        Same rare MD Index                                             
04059 0803cdf8 sub_803CDF8 08041d44  sub_8041D44 1.000 67        67        Same rare MD Index                                             
04060 0804c9ac sub_804C9AC 08051c2c  sub_8051C2C 1.000 11        11        Same rare MD Index                                             
04061 0804fa30 sub_804FA30 08055180  sub_8055180 1.000 11        11        Same rare MD Index                                             
04062 0809f280 sub_809F280 080a7aa8  sub_80A7AA8 1.000 11        11        Same rare MD Index                                             
04063 0801ed50 sub_801ED50 0801ef24  sub_801EF24 1.000 11        11        Same rare MD Index                                             
04064 08037d3c sub_8037D3C 0803c71c  sub_803C71C 1.000 11        11        Same rare MD Index                                             
04065 08030600 sub_8030600 08032f80  sub_8032F80 1.000 11        11        Same rare MD Index                                             
04066 08030664 sub_8030664 08032fe8  sub_8032FE8 1.000 11        11        Same rare MD Index                                             
04067 0804bb84 sub_804BB84 08050cd8  sub_8050CD8 1.000 12        12        Same rare MD Index                                             
04068 0802fe90 sub_802FE90 0803281c  sub_803281C 1.000 11        11        Same rare MD Index                                             
04069 0804e474 sub_804E474 080536fc  sub_80536FC 1.000 12        12        Same rare MD Index                                             
04070 0804cce0 sub_804CCE0 08051f6c  sub_8051F6C 1.000 12        12        Same rare MD Index                                             
04071 0800aae0 sub_800AAE0 0801135c  sub_801135C 1.000 12        12        Same rare MD Index                                             
04072 08081334 sub_8081334 08089c68  sub_8089C68 1.000 12        12        Same rare MD Index                                             
04073 0803022c sub_803022C 08032bb0  sub_8032BB0 1.000 11        11        Same rare MD Index                                             
04074 08069f68 sub_8069F68 08076654  sub_8076654 1.000 11        11        Same rare MD Index                                             
04075 0806221c sub_806221C 08067160  sub_8067160 1.000 12        12        Same rare MD Index                                             
04076 08081cb0 sub_8081CB0 0808a610  sub_808A610 1.000 11        11        Same rare MD Index                                             
04077 08094ac0 sub_8094AC0 0809da14  sub_809DA14 1.000 11        11        Same rare MD Index                                             
04078 08044bd8 sub_8044BD8 08049988  sub_8049988 1.000 12        12        Same rare MD Index                                             
04079 0802f154 sub_802F154 080319d0  sub_80319D0 1.000 12        12        Same rare MD Index                                             
04080 08074b68 sub_8074B68 08081070  sub_8081070 1.000 13        13        Same rare MD Index                                             
04081 080283ac sub_80283AC 08029d7c  sub_8029D7C 1.000 12        12        Same rare MD Index                                             
04082 080875fc sub_80875FC 08090474  sub_8090474 1.000 13        13        Same rare MD Index                                             
04083 080596e0 sub_80596E0 0805f794  sub_805F794 1.000 13        13        Same rare MD Index                                             
04084 08039548 sub_8039548 0803df4c  sub_803DF4C 1.000 11        11        Same rare MD Index                                             
04085 0802a3c0 sub_802A3C0 0802c46c  sub_802C46C 1.000 12        12        Same rare MD Index                                             
04086 080964a0 sub_80964A0 0809f59c  sub_809F59C 1.000 11        11        Same rare MD Index                                             
04087 080a0c84 sub_80A0C84 080a94e8  sub_80A94E8 1.000 12        12        Same rare MD Index                                             
04088 0805e68c sub_805E68C 0806351c  sub_806351C 1.000 13        13        Same rare MD Index                                             
04089 0805e924 sub_805E924 080637b4  sub_80637B4 1.000 13        13        Same rare MD Index                                             
04090 0804affc sub_804AFFC 080500e8  sub_80500E8 1.000 13        13        Same rare MD Index                                             
04091 08037bf8 sub_8037BF8 0803c5d8  sub_803C5D8 1.000 14        14        Same rare MD Index                                             
04092 0809e4d0 sub_809E4D0 080a6d34  sub_80A6D34 1.000 13        13        Same rare MD Index                                             
04093 0804a068 sub_804A068 0804ebf0  sub_804EBF0 1.000 13        13        Same rare MD Index                                             
04094 0803e7f4 sub_803E7F4 08043744  sub_8043744 1.000 14        14        Same rare MD Index                                             
04095 08015f6c sub_8015F6C 08015c38  sub_8015C38 1.000 14        14        Same rare MD Index                                             
04096 0809f88c sub_809F88C 080a8168  sub_80A8168 1.000 12        12        Same rare MD Index                                             
04097 0803fbd0 sub_803FBD0 08044b14  sub_8044B14 1.000 14        14        Same rare MD Index                                             
04098 080487e4 sub_80487E4 0804d398  sub_804D398 1.000 14        14        Same rare MD Index                                             
04099 08044750 sub_8044750 080494fc  sub_80494FC 1.000 14        14        Same rare MD Index                                             
04100 080a57bc sub_80A57BC 080aebac  sub_80AEBAC 1.000 15        15        Same rare MD Index                                             
04101 0807a6d8 sub_807A6D8 08086e98  sub_8086E98 1.000 15        15        Same rare MD Index                                             
04102 080016c4 sub_80016C4 080010fc  sub_80010FC 1.000 15        15        Same rare MD Index                                             
04103 08036148 sub_8036148 0803ab9c  sub_803AB9C 1.000 13        13        Same rare MD Index                                             
04104 0803e3f8 sub_803E3F8 08043344  sub_8043344 1.000 14        14        Same rare MD Index                                             
04105 080547c0 sub_80547C0 0805a740  sub_805A740 1.000 16        16        Same rare MD Index                                             
04106 08059174 sub_8059174 0805f220  sub_805F220 1.000 15        15        Same rare MD Index                                             
04107 08063d44 sub_8063D44 0806fdcc  sub_806FDCC 1.000 14        14        Same rare MD Index                                             
04108 08027c58 sub_8027C58 08029644  sub_8029644 1.000 15        15        Same rare MD Index                                             
04109 08016984 sub_8016984 08016688  sub_8016688 1.000 16        16        Same rare MD Index                                             
04110 08040270 sub_8040270 080451d4  sub_80451D4 1.000 16        16        Same rare MD Index                                             
04111 080912ac sub_80912AC 08099cc0  sub_8099CC0 1.000 15        15        Same rare MD Index                                             
04112 08040b54 sub_8040B54 08045a94  sub_8045A94 1.000 14        14        Same rare MD Index                                             
04113 08069314 sub_8069314 08075a08  sub_8075A08 1.000 17        17        Same rare MD Index                                             
04114 0805a0cc sub_805A0CC 08060490  sub_8060490 1.000 16        16        Same rare MD Index                                             
04115 0805d200 sub_805D200 0806214c  sub_806214C 1.000 16        16        Same rare MD Index                                             
04116 080b5330 sub_80B5330 080bd218  sub_80BD218 1.000 15        15        Same rare MD Index                                             
04117 08035d10 sub_8035D10 0803a794  sub_803A794 1.000 15        15        Same rare MD Index                                             
04118 0805ddc0 sub_805DDC0 08062c14  sub_8062C14 1.000 16        16        Same rare MD Index                                             
04119 0804f0dc sub_804F0DC 08054518  sub_8054518 1.000 17        17        Same rare MD Index                                             
04120 0801bbc4 sub_801BBC4 0801bbfc  sub_801BBFC 1.000 16        16        Same rare MD Index                                             
04121 08079d38 sub_8079D38 0808598c  sub_808598C 1.000 15        15        Same rare MD Index                                             
04122 08044004 sub_8044004 08048dc0  sub_8048DC0 1.000 17        17        Same rare MD Index                                             
04123 0804e28c sub_804E28C 0805351c  sub_805351C 1.000 17        17        Same rare MD Index                                             
04124 0803c5e4 sub_803C5E4 08041530  sub_8041530 1.000 17        17        Same rare MD Index                                             
04125 080932dc sub_80932DC 0809c250  sub_809C250 1.000 16        16        Same rare MD Index                                             
04126 0806b984 sub_806B984 080780dc  sub_80780DC 1.000 19        19        Same rare MD Index                                             
04127 0803d7cc sub_803D7CC 08042720  sub_8042720 1.000 15        15        Same rare MD Index                                             
04128 08067318 sub_8067318 08073418  sub_8073418 1.000 15        15        Same rare MD Index                                             
04129 080673c8 sub_80673C8 080734bc  sub_80734BC 1.000 15        15        Same rare MD Index                                             
04130 0804d62c sub_804D62C 080528a8  sub_80528A8 1.000 17        17        Same rare MD Index                                             
04131 0805fc24 sub_805FC24 08064ab0  sub_8064AB0 1.000 18        18        Same rare MD Index                                             
04132 080afa70 sub_80AFA70 080b7220  sub_80B7220 1.000 16        16        Same rare MD Index                                             
04133 0809a9fc sub_809A9FC 080a390c  sub_80A390C 1.000 18        18        Same rare MD Index                                             
04134 08098d04 sub_8098D04 080a1ec4  sub_80A1EC4 1.000 18        18        Same rare MD Index                                             
04135 080373b0 sub_80373B0 0803bd70  sub_803BD70 1.000 16        16        Same rare MD Index                                             
04136 080ae3c4 sub_80AE3C4 080b5c3c  sub_80B5C3C 1.000 16        16        Same rare MD Index                                             
04137 080ae608 sub_80AE608 080b5ea4  sub_80B5EA4 1.000 18        18        Same rare MD Index                                             
04138 0804b588 sub_804B588 080506e0  sub_80506E0 1.000 18        18        Same rare MD Index                                             
04139 08035f10 sub_8035F10 0803a99c  sub_803A99C 1.000 16        16        Same rare MD Index                                             
04140 0803602c sub_803602C 0803aa9c  sub_803AA9C 1.000 16        16        Same rare MD Index                                             
04141 080adbcc sub_80ADBCC 080b54ac  sub_80B54AC 1.000 19        19        Same rare MD Index                                             
04142 08031198 sub_8031198 08033b9c  sub_8033B9C 1.000 19        19        Same rare MD Index                                             
04143 0804aa68 sub_804AA68 0804fa3c  sub_804FA3C 1.000 19        19        Same rare MD Index                                             
04144 0805c414 sub_805C414 080613c8  sub_80613C8 1.000 20        20        Same rare MD Index                                             
04145 0804af18 sub_804AF18 08050008  sub_8050008 1.000 19        19        Same rare MD Index                                             
04146 08045324 sub_8045324 0804a0e4  sub_804A0E4 1.000 18        18        Same rare MD Index                                             
04147 08093014 sub_8093014 0809bf50  sub_809BF50 1.000 19        19        Same rare MD Index                                             
04148 08029e20 sub_8029E20 0802be6c  sub_802BE6C 1.000 21        21        Same rare MD Index                                             
04149 080955d0 sub_80955D0 0809e51c  sub_809E51C 1.000 21        21        Same rare MD Index                                             
04150 08061c1c sub_8061C1C 08066b7c  sub_8066B7C 1.000 21        21        Same rare MD Index                                             
04151 0808940c sub_808940C 080922f4  sub_80922F4 1.000 21        21        Same rare MD Index                                             
04152 08015be4 sub_8015BE4 080158a8  sub_80158A8 1.000 22        22        Same rare MD Index                                             
04153 0803f788 sub_803F788 080446fc  sub_80446FC 1.000 21        21        Same rare MD Index                                             
04154 0805689c sub_805689C 0805c934  sub_805C934 1.000 21        21        Same rare MD Index                                             
04155 08098b60 sub_8098B60 080a1d28  sub_80A1D28 1.000 22        22        Same rare MD Index                                             
04156 08083c54 sub_8083C54 0808c8e0  sub_808C8E0 1.000 23        23        Same rare MD Index                                             
04157 080b0f5c sub_80B0F5C 080b8b28  sub_80B8B28 1.000 19        19        Same rare MD Index                                             
04158 08081fd8 sub_8081FD8 0808a9c8  sub_808A9C8 1.000 22        22        Same rare MD Index                                             
04159 0804ae18 sub_804AE18 0804fed8  sub_804FED8 1.000 22        22        Same rare MD Index                                             
04160 08030448 sub_8030448 08032dcc  sub_8032DCC 1.000 22        22        Same rare MD Index                                             
04161 0801e364 sub_801E364 0801e3a4  sub_801E3A4 1.000 23        23        Same rare MD Index                                             
04162 0805093c sub_805093C 08056240  sub_8056240 1.000 24        24        Same rare MD Index                                             
04163 08012718 sub_8012718 08009230  sub_8009230 1.000 23        23        Same rare MD Index                                             
04164 08081278 sub_8081278 08089bac  sub_8089BAC 1.000 18        18        Same rare MD Index                                             
04165 08018054 sub_8018054 08017edc  sub_8017EDC 1.000 24        24        Same rare MD Index                                             
04166 08009310 sub_8009310 08007d98  sub_8007D98 1.000 24        24        Same rare MD Index                                             
04167 080879e4 sub_80879E4 080908dc  sub_80908DC 1.000 23        23        Same rare MD Index                                             
04168 0801835c sub_801835C 080181f4  sub_80181F4 1.000 19        19        Same rare MD Index                                             
04169 0809f770 sub_809F770 080a8030  sub_80A8030 1.000 21        21        Same rare MD Index                                             
04170 08016d0c sub_8016D0C 08016a68  sub_8016A68 1.000 27        27        Same rare MD Index                                             
04171 0801b3e8 sub_801B3E8 0801b4e8  sub_801B4E8 1.000 20        20        Same rare MD Index                                             
04172 080a6e44 sub_80A6E44 080b04b4  sub_80B04B4 1.000 25        25        Same rare MD Index                                             
04173 0808989c sub_808989C 080926f8  sub_80926F8 1.000 24        24        Same rare MD Index                                             
04174 0802b390 sub_802B390 0802d520  sub_802D520 1.000 24        24        Same rare MD Index                                             
04175 08039eac sub_8039EAC 0803e8cc  sub_803E8CC 1.000 21        21        Same rare MD Index                                             
04176 080abf30 sub_80ABF30 080b3b84  sub_80B3B84 1.000 23        23        Same rare MD Index                                             
04177 08060eac sub_8060EAC 08065e44  sub_8065E44 1.000 26        26        Same rare MD Index                                             
04178 080adaa0 sub_80ADAA0 080b5378  sub_80B5378 1.000 22        22        Same rare MD Index                                             
04179 0808b288 sub_808B288 08094208  sub_8094208 1.000 24        24        Same rare MD Index                                             
04180 08045b40 sub_8045B40 0804a920  sub_804A920 1.000 27        27        Same rare MD Index                                             
04181 0805ca74 sub_805CA74 080619e0  sub_80619E0 1.000 27        27        Same rare MD Index                                             
04182 08036fd8 sub_8036FD8 0803ba10  sub_803BA10 1.000 24        24        Same rare MD Index                                             
04183 080371c4 sub_80371C4 0803bbc0  sub_803BBC0 1.000 24        24        Same rare MD Index                                             
04184 0804f284 sub_804F284 080546c8  sub_80546C8 1.000 30        30        Same rare MD Index                                             
04185 080935c4 sub_80935C4 0809c5ec  sub_809C5EC 1.000 26        26        Same rare MD Index                                             
04186 08092420 sub_8092420 0809b118  sub_809B118 1.000 29        29        Same rare MD Index                                             
04187 08025d9c sub_8025D9C 08027348  sub_8027348 1.000 24        24        Same rare MD Index                                             
04188 0803ad78 sub_803AD78 0803f7bc  sub_803F7BC 1.000 25        25        Same rare MD Index                                             
04189 08039fb8 sub_8039FB8 0803e9e8  sub_803E9E8 1.000 23        23        Same rare MD Index                                             
04190 08088a20 sub_8088A20 0809189c  sub_809189C 1.000 33        33        Same rare MD Index                                             
04191 08025698 sub_8025698 08026bc0  sub_8026BC0 1.000 34        34        Same rare MD Index                                             
04192 08025124 sub_8025124 080265cc  sub_80265CC 1.000 4         4         Same rare constant                                             
04193 08032c40 sub_8032C40 080357bc  sub_80357BC 1.000 8         8         Same rare constant                                             
04194 08059d20 sub_8059D20 08060104  sub_8060104 1.000 8         8         Same rare constant                                             
04195 0805e0c4 sub_805E0C4 08062ef8  sub_8062EF8 1.000 4         4         Same rare constant                                             
04196 08061094 sub_8061094 08061dac  sub_8061DAC 1.000 5         5         Same rare constant                                             
04197 0806452c sub_806452C 0807069c  sub_807069C 1.000 5         5         Same rare constant                                             
04198 08083000 sub_8083000 0808bb14  sub_808BB14 1.000 5         5         Same rare constant                                             
04199 080b73fc sub_80B73FC 080babf4  sub_80BABF4 1.000 4         4         Same rare constant                                             
04200 08008354 sub_8008354 080c4080  sub_80C4080 1.000 3         3         Same MD Index and constants                                    
04201 0802dd64 sub_802DD64 080305c4  sub_80305C4 1.000 6         6         Same MD Index and constants                                    
04202 080478f4 sub_80478F4 0804c704  sub_804C704 1.000 3         3         Same MD Index and constants                                    
04203 0804e048 sub_804E048 080532dc  sub_80532DC 1.000 9         9         Same MD Index and constants                                    
04204 0804f88c sub_804F88C 08054ccc  sub_8054CCC 1.000 3         3         Same MD Index and constants                                    
04205 080503a0 sub_80503A0 08055cd0  sub_8055CD0 1.000 3         3         Same MD Index and constants                                    
04206 08050530 sub_8050530 08055e64  sub_8055E64 1.000 3         3         Same MD Index and constants                                    
04207 08050548 sub_8050548 08055e80  sub_8055E80 1.000 3         3         Same MD Index and constants                                    
04208 080569fc sub_80569FC 0805ca64  sub_805CA64 1.000 10        10        Same MD Index and constants                                    
04209 080578f0 sub_80578F0 0805d944  sub_805D944 1.000 3         3         Same MD Index and constants                                    
04210 08057dbc sub_8057DBC 0805ddf8  sub_805DDF8 1.000 3         3         Same MD Index and constants                                    
04211 080580ec sub_80580EC 0805e130  sub_805E130 1.000 3         3         Same MD Index and constants                                    
04212 080582b8 sub_80582B8 0805e2fc  sub_805E2FC 1.000 8         8         Same MD Index and constants                                    
04213 0805836c sub_805836C 0805e3b4  sub_805E3B4 1.000 3         3         Same MD Index and constants                                    
04214 080587f8 sub_80587F8 0805fb4c  sub_805FB4C 1.000 3         3         Same MD Index and constants                                    
04215 08059b4c sub_8059B4C 0805fbf0  sub_805FBF0 1.000 3         3         Same MD Index and constants                                    
04216 08059bac sub_8059BAC 0805fc54  sub_805FC54 1.000 3         3         Same MD Index and constants                                    
04217 0805a5c4 sub_805A5C4 0805ffac  sub_805FFAC 1.000 3         3         Same MD Index and constants                                    
04218 0805af28 sub_805AF28 0806c32c  sub_806C32C 1.000 5         5         Same MD Index and constants                                    
04219 0805afc8 sub_805AFC8 0805fe44  sub_805FE44 1.000 5         5         Same MD Index and constants                                    
04220 0805ce2c sub_805CE2C 08060968  sub_8060968 1.000 3         3         Same MD Index and constants                                    
04221 0805dcdc sub_805DCDC 08061d78  sub_8061D78 1.000 3         3         Same MD Index and constants                                    
04222 0805dd44 sub_805DD44 08062b30  sub_8062B30 1.000 3         3         Same MD Index and constants                                    
04223 0805de8c sub_805DE8C 08062b98  sub_8062B98 1.000 3         3         Same MD Index and constants                                    
04224 0805df20 sub_805DF20 08062d78  sub_8062D78 1.000 9         9         Same MD Index and constants                                    
04225 0805e044 sub_805E044 08062e78  sub_8062E78 1.000 5         5         Same MD Index and constants                                    
04226 0805fbbc sub_805FBBC 08062ce4  sub_8062CE4 1.000 3         3         Same MD Index and constants                                    
04227 0806026c sub_806026C 08065d8c  sub_8065D8C 1.000 5         5         Same MD Index and constants                                    
04228 0806055c sub_806055C 08064a48  sub_8064A48 1.000 3         3         Same MD Index and constants                                    
04229 080607b8 sub_80607B8 08065674  sub_8065674 1.000 9         9         Same MD Index and constants                                    
04230 08060e44 sub_8060E44 080653c8  sub_80653C8 1.000 3         3         Same MD Index and constants                                    
04231 080614b0 sub_80614B0 08065d08  sub_8065D08 1.000 3         3         Same MD Index and constants                                    
04232 08062028 sub_8062028 08066410  sub_8066410 1.000 3         3         Same MD Index and constants                                    
04233 08063b30 sub_8063B30 08066f68  sub_8066F68 1.000 3         3         Same MD Index and constants                                    
04234 0806b5f8 sub_806B5F8 08077d0c  sub_8077D0C 1.000 3         3         Same MD Index and constants                                    
04235 08078d3c sub_8078D3C 08085d48  sub_8085D48 1.000 5         5         Same MD Index and constants                                    
04236 080966cc sub_80966CC 0809f7cc  sub_809F7CC 1.000 8         8         Same MD Index and constants                                    
04237 08098ef4 sub_8098EF4 080a20bc  sub_80A20BC 1.000 8         8         Same MD Index and constants                                    
04238 080a3580 sub_80A3580 080ac8dc  sub_80AC8DC 1.000 3         3         Same MD Index and constants                                    
04239 080b06b4 sub_80B06B4 080b828c  sub_80B828C 1.000 4         4         Same MD Index and constants                                    
04240 0805001c sub_805001C 080558ac  sub_80558AC 1.000 1         1         Same constants                                                 
04241 08023088 sub_8023088 08023088  sub_8023088 1.000 4         4         Same address, nodes, edges and primes (re-ordered instructions)
04242 08064c2c sub_8064C2C 08071304  sub_8071304 1.000 2         2         Mnemonics small-primes-product                                 
04243 08064eb0 sub_8064EB0 08071568  sub_8071568 1.000 2         2         Mnemonics small-primes-product                                 
04244 08065158 sub_8065158 080717f8  sub_80717F8 1.000 2         2         Mnemonics small-primes-product                                 
04245 08005a60 sub_8005A60 0800443c  sub_800443C 1.000 3         3         Mnemonics small-primes-product                                 
04246 08009598 sub_8009598 08008058  sub_8008058 1.000 3         3         Mnemonics small-primes-product                                 
04247 08009e48 sub_8009E48 08006ddc  sub_8006DDC 1.000 3         3         Mnemonics small-primes-product                                 
04248 0800a378 sub_800A378 080088cc  sub_80088CC 1.000 3         3         Mnemonics small-primes-product                                 
04249 0800a508 sub_800A508 080088e4  sub_80088E4 1.000 3         3         Mnemonics small-primes-product                                 
04250 0800f8a4 sub_800F8A4 08022da0  sub_8022DA0 1.000 3         3         Mnemonics small-primes-product                                 
04251 08012ba8 sub_8012BA8 080096c0  sub_80096C0 1.000 3         3         Mnemonics small-primes-product                                 
04252 08012c80 sub_8012C80 080098f0  sub_80098F0 1.000 3         3         Mnemonics small-primes-product                                 
04253 08013050 sub_8013050 0808767c  sub_808767C 1.000 3         3         Mnemonics small-primes-product                                 
04254 08013688 sub_8013688 08013008  sub_8013008 1.000 3         3         Mnemonics small-primes-product                                 
04255 080147e8 sub_80147E8 08014150  sub_8014150 1.000 3         3         Mnemonics small-primes-product                                 
04256 080151fc sub_80151FC 08014b50  sub_8014B50 1.000 3         3         Mnemonics small-primes-product                                 
04257 08015718 sub_8015718 08015318  sub_8015318 1.000 3         3         Mnemonics small-primes-product                                 
