Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
06012 080a94a0 sub_80A94A0 080aa3b4  sub_80AA3B4 1.000 3         3         Same cleaned up assembly or pseudo-code
06013 080a951c sub_80A951C 080aa3f8  sub_80AA3F8 1.000 6         6         Same cleaned up assembly or pseudo-code
06014 080a9564 sub_80A9564 080aa440  sub_80AA440 1.000 3         3         Same cleaned up assembly or pseudo-code
06015 080a9580 sub_80A9580 080aa8e8  sub_80AA8E8 1.000 1         1         Same cleaned up assembly or pseudo-code
06016 080a9594 sub_80A9594 080aa470  sub_80AA470 1.000 3         3         Same cleaned up assembly or pseudo-code
06017 080a960c sub_80A960C 080aa4e8  sub_80AA4E8 1.000 28        28        Same cleaned up assembly or pseudo-code
06018 080a994c sub_80A994C 080aa828  sub_80AA828 1.000 1         1         Same cleaned up assembly or pseudo-code
06019 080a9994 sub_80A9994 080aa870  sub_80AA870 1.000 3         3         Same cleaned up assembly or pseudo-code
06020 080a99e4 sub_80A99E4 080aa8c0  sub_80AA8C0 1.000 3         3         Same cleaned up assembly or pseudo-code
06021 080a9a34 sub_80A9A34 080aa910  sub_80AA910 1.000 11        11        Same cleaned up assembly or pseudo-code
06022 080a9b74 sub_80A9B74 080aaa50  sub_80AAA50 1.000 1         1         Same cleaned up assembly or pseudo-code
06023 080a9bf4 sub_80A9BF4 080aaad0  sub_80AAAD0 1.000 1         1         Same cleaned up assembly or pseudo-code
06024 080a9c3c sub_80A9C3C 080aab18  sub_80AAB18 1.000 3         3         Same cleaned up assembly or pseudo-code
06025 080a9c60 sub_80A9C60 080aab3c  sub_80AAB3C 1.000 3         3         Same cleaned up assembly or pseudo-code
06026 080a9c88 sub_80A9C88 080aab64  sub_80AAB64 1.000 1         1         Same cleaned up assembly or pseudo-code
06027 080a9c9c sub_80A9C9C 080aab78  sub_80AAB78 1.000 10        10        Same cleaned up assembly or pseudo-code
06028 080a9d08 sub_80A9D08 080ab620  sub_80AB620 1.000 1         1         Same cleaned up assembly or pseudo-code
06029 080a9dc0 sub_80A9DC0 080aac88  sub_80AAC88 1.000 4         4         Same cleaned up assembly or pseudo-code
06030 080a9de8 sub_80A9DE8 080aacb0  sub_80AACB0 1.000 7         7         Same cleaned up assembly or pseudo-code
06031 080a9f34 sub_80A9F34 080aadfc  sub_80AADFC 1.000 7         7         Same cleaned up assembly or pseudo-code
06032 080aa030 sub_80AA030 080aaef8  sub_80AAEF8 1.000 8         8         Same cleaned up assembly or pseudo-code
06033 080aa0dc sub_80AA0DC 080aafa4  sub_80AAFA4 1.000 6         6         Same cleaned up assembly or pseudo-code
06034 080aa154 sub_80AA154 080ab01c  sub_80AB01C 1.000 1         1         Same cleaned up assembly or pseudo-code
06035 080aa178 sub_80AA178 080ab040  sub_80AB040 1.000 1         1         Same cleaned up assembly or pseudo-code
06036 080aa18c sub_80AA18C 080ab054  sub_80AB054 1.000 6         6         Same cleaned up assembly or pseudo-code
06037 080aa1d0 sub_80AA1D0 080ab098  sub_80AB098 1.000 6         6         Same cleaned up assembly or pseudo-code
06038 080aa29c sub_80AA29C 080ab164  sub_80AB164 1.000 1         1         Same cleaned up assembly or pseudo-code
06039 080aa2c0 sub_80AA2C0 080ab188  sub_80AB188 1.000 1         1         Same cleaned up assembly or pseudo-code
06040 080aa2e4 sub_80AA2E4 080ab1ac  sub_80AB1AC 1.000 1         1         Same cleaned up assembly or pseudo-code
06041 080aa308 sub_80AA308 080ab1d0  sub_80AB1D0 1.000 1         1         Same cleaned up assembly or pseudo-code
06042 080aa32c sub_80AA32C 080ab1f4  sub_80AB1F4 1.000 1         1         Same cleaned up assembly or pseudo-code
06043 080aa354 sub_80AA354 080ab21c  sub_80AB21C 1.000 1         1         Same cleaned up assembly or pseudo-code
06044 080aa37c sub_80AA37C 080ab244  sub_80AB244 1.000 1         1         Same cleaned up assembly or pseudo-code
06045 080aa3a0 sub_80AA3A0 080ab268  sub_80AB268 1.000 1         1         Same cleaned up assembly or pseudo-code
06046 080aa3c4 sub_80AA3C4 080ab28c  sub_80AB28C 1.000 1         1         Same cleaned up assembly or pseudo-code
06047 080aa3e8 sub_80AA3E8 080ab2b0  sub_80AB2B0 1.000 1         1         Same cleaned up assembly or pseudo-code
06048 080aa40c sub_80AA40C 080ab2d4  sub_80AB2D4 1.000 1         1         Same cleaned up assembly or pseudo-code
06049 080aa434 sub_80AA434 080ab2fc  sub_80AB2FC 1.000 1         1         Same cleaned up assembly or pseudo-code
06050 080aa45c sub_80AA45C 080ab324  sub_80AB324 1.000 1         1         Same cleaned up assembly or pseudo-code
06051 080aa480 sub_80AA480 080ab348  sub_80AB348 1.000 1         1         Same cleaned up assembly or pseudo-code
06052 080aa4e4 sub_80AA4E4 080ab3ac  sub_80AB3AC 1.000 52        52        Same cleaned up assembly or pseudo-code
06053 080aa6e4 sub_80AA6E4 080ab5ac  sub_80AB5AC 1.000 3         3         Same cleaned up assembly or pseudo-code
06054 080aa734 sub_80AA734 080ab5fc  sub_80AB5FC 1.000 4         4         Same cleaned up assembly or pseudo-code
06055 080aa758 sub_80AA758 080ab82c  sub_80AB82C 1.000 1         1         Same cleaned up assembly or pseudo-code
06056 080aa76c sub_80AA76C 080ab634  sub_80AB634 1.000 3         3         Same cleaned up assembly or pseudo-code
06057 080aa78c sub_80AA78C 080ab654  sub_80AB654 1.000 10        10        Same cleaned up assembly or pseudo-code
06058 080aa834 sub_80AA834 080ab6fc  sub_80AB6FC 1.000 6         6         Same cleaned up assembly or pseudo-code
06059 080aa92c sub_80AA92C 080ab7f4  sub_80AB7F4 1.000 1         1         Same cleaned up assembly or pseudo-code
06060 080aa964 sub_80AA964 080b698c  sub_80B698C 1.000 1         1         Same cleaned up assembly or pseudo-code
06061 080aa978 sub_80AA978 080ab840  sub_80AB840 1.000 5         5         Same cleaned up assembly or pseudo-code
06062 080aaa7c sub_80AAA7C 080ab944  sub_80AB944 1.000 1         1         Same cleaned up assembly or pseudo-code
06063 080aabd0 sub_80AABD0 080abaac  sub_80ABAAC 1.000 1         1         Same cleaned up assembly or pseudo-code
06064 080aac04 sub_80AAC04 080abae0  sub_80ABAE0 1.000 1         1         Same cleaned up assembly or pseudo-code
06065 080aac10 sub_80AAC10 080abaec  sub_80ABAEC 1.000 1         1         Same cleaned up assembly or pseudo-code
06066 080aac2c sub_80AAC2C 080abb08  sub_80ABB08 1.000 1         1         Same cleaned up assembly or pseudo-code
06067 080aac48 sub_80AAC48 080abb24  sub_80ABB24 1.000 3         3         Same cleaned up assembly or pseudo-code
06068 080aac74 sub_80AAC74 080abb50  sub_80ABB50 1.000 5         5         Same cleaned up assembly or pseudo-code
06069 080aacb8 sub_80AACB8 080abb94  sub_80ABB94 1.000 1         1         Same cleaned up assembly or pseudo-code
06070 080aae40 sub_80AAE40 080abd24  sub_80ABD24 1.000 15        15        Same cleaned up assembly or pseudo-code
06071 080aafa0 sub_80AAFA0 080abe84  sub_80ABE84 1.000 1         1         Same cleaned up assembly or pseudo-code
06072 080aafc4 sub_80AAFC4 080abea8  sub_80ABEA8 1.000 1         1         Same cleaned up assembly or pseudo-code
06073 080ab00c sub_80AB00C 080abef0  sub_80ABEF0 1.000 4         4         Same cleaned up assembly or pseudo-code
06074 080ab04c sub_80AB04C 080abf30  sub_80ABF30 1.000 23        23        Same cleaned up assembly or pseudo-code
06075 080ab1c8 sub_80AB1C8 080ac0ac  sub_80AC0AC 1.000 7         7         Same cleaned up assembly or pseudo-code
06076 080ab228 sub_80AB228 080ac10c  sub_80AC10C 1.000 7         7         Same cleaned up assembly or pseudo-code
06077 080ab2c0 sub_80AB2C0 080ac1a4  sub_80AC1A4 1.000 3         3         Same cleaned up assembly or pseudo-code
06078 080ab440 sub_80AB440 080ac324  sub_80AC324 1.000 12        12        Same cleaned up assembly or pseudo-code
06079 080ab548 sub_80AB548 080ac42c  sub_80AC42C 1.000 7         7         Same cleaned up assembly or pseudo-code
06080 080ab5ac sub_80AB5AC 080ac490  sub_80AC490 1.000 5         5         Same cleaned up assembly or pseudo-code
06081 080ab5dc sub_80AB5DC 080ac4c0  sub_80AC4C0 1.000 1         1         Same cleaned up assembly or pseudo-code
06082 080ab654 sub_80AB654 080ac538  sub_80AC538 1.000 19        19        Same cleaned up assembly or pseudo-code
06083 080ab75c sub_80AB75C 080ac640  sub_80AC640 1.000 3         3         Same cleaned up assembly or pseudo-code
06084 080ab79c sub_80AB79C 080ac680  sub_80AC680 1.000 1         1         Same cleaned up assembly or pseudo-code
06085 080abab4 sub_80ABAB4 080ac998  sub_80AC998 1.000 4         4         Same cleaned up assembly or pseudo-code
06086 080abb00 sub_80ABB00 080ac9e4  sub_80AC9E4 1.000 3         3         Same cleaned up assembly or pseudo-code
06087 080abb38 sub_80ABB38 080aca1c  sub_80ACA1C 1.000 4         4         Same cleaned up assembly or pseudo-code
06088 080abb60 sub_80ABB60 080aca44  sub_80ACA44 1.000 45        45        Same cleaned up assembly or pseudo-code
06089 080abd4c sub_80ABD4C 080acc30  sub_80ACC30 1.000 3         3         Same cleaned up assembly or pseudo-code
06090 080abd7c sub_80ABD7C 080acc60  sub_80ACC60 1.000 1         1         Same cleaned up assembly or pseudo-code
06091 080abef4 sub_80ABEF4 080acdd8  sub_80ACDD8 1.000 1         1         Same cleaned up assembly or pseudo-code
06092 080abfc8 sub_80ABFC8 080aceac  sub_80ACEAC 1.000 3         3         Same cleaned up assembly or pseudo-code
06093 080ac000 sub_80AC000 080acee4  sub_80ACEE4 1.000 11        11        Same cleaned up assembly or pseudo-code
06094 080ac084 sub_80AC084 080acf68  sub_80ACF68 1.000 5         5         Same cleaned up assembly or pseudo-code
06095 080ac0e4 sub_80AC0E4 080acfc8  sub_80ACFC8 1.000 5         5         Same cleaned up assembly or pseudo-code
06096 080ac174 sub_80AC174 080ad058  sub_80AD058 1.000 15        15        Same cleaned up assembly or pseudo-code
06097 080ac21c sub_80AC21C 080ad100  sub_80AD100 1.000 5         5         Same cleaned up assembly or pseudo-code
06098 080ac4c4 sub_80AC4C4 080ad39c  sub_80AD39C 1.000 10        10        Same cleaned up assembly or pseudo-code
06099 080ac66c sub_80AC66C 080ad544  sub_80AD544 1.000 3         3         Same cleaned up assembly or pseudo-code
06100 080ac7a0 sub_80AC7A0 080ad678  sub_80AD678 1.000 1         1         Same cleaned up assembly or pseudo-code
06101 080ac7b0 sub_80AC7B0 080ad688  sub_80AD688 1.000 3         3         Same cleaned up assembly or pseudo-code
06102 080ac7e8 sub_80AC7E8 080ad6c0  sub_80AD6C0 1.000 1         1         Same cleaned up assembly or pseudo-code
06103 080ac82c sub_80AC82C 080ad704  sub_80AD704 1.000 3         3         Same cleaned up assembly or pseudo-code
06104 080ac87c sub_80AC87C 080ad754  sub_80AD754 1.000 3         3         Same cleaned up assembly or pseudo-code
06105 080ac8a0 sub_80AC8A0 080ad778  sub_80AD778 1.000 7         7         Same cleaned up assembly or pseudo-code
06106 080ac904 sub_80AC904 080ad7dc  sub_80AD7DC 1.000 1         1         Same cleaned up assembly or pseudo-code
06107 080ac940 sub_80AC940 080ad818  sub_80AD818 1.000 1         1         Same cleaned up assembly or pseudo-code
06108 080aca3c sub_80ACA3C 080ad914  sub_80AD914 1.000 1         1         Same cleaned up assembly or pseudo-code
06109 080aca48 sub_80ACA48 080ad920  sub_80AD920 1.000 3         3         Same cleaned up assembly or pseudo-code
06110 080aca90 sub_80ACA90 080a5e04  sub_80A5E04 1.000 1         1         Same cleaned up assembly or pseudo-code
06111 080acaa4 sub_80ACAA4 080ad97c  sub_80AD97C 1.000 1         1         Same cleaned up assembly or pseudo-code
06112 080acabc sub_80ACABC 080ad994  sub_80AD994 1.000 1         1         Same cleaned up assembly or pseudo-code
06113 080acb64 sub_80ACB64 080ada3c  sub_80ADA3C 1.000 10        10        Same cleaned up assembly or pseudo-code
06114 080ace34 sub_80ACE34 080add5c  sub_80ADD5C 1.000 1         1         Same cleaned up assembly or pseudo-code
06115 080ace60 sub_80ACE60 080add88  sub_80ADD88 1.000 15        15        Same cleaned up assembly or pseudo-code
06116 080ad484 sub_80AD484 080ae3ac  sub_80AE3AC 1.000 3         3         Same cleaned up assembly or pseudo-code
06117 080ad660 sub_80AD660 080ae584  sub_80AE584 1.000 7         7         Same cleaned up assembly or pseudo-code
06118 080ada58 sub_80ADA58 080ae970  sub_80AE970 1.000 6         6         Same cleaned up assembly or pseudo-code
06119 080ada90 sub_80ADA90 080ae9a8  sub_80AE9A8 1.000 1         1         Same cleaned up assembly or pseudo-code
06120 080adadc sub_80ADADC 080ae9f4  sub_80AE9F4 1.000 1         1         Same cleaned up assembly or pseudo-code
06121 080adaf8 sub_80ADAF8 080a7a94  sub_80A7A94 1.000 1         1         Same cleaned up assembly or pseudo-code
06122 080adb7c sub_80ADB7C 080aea94  sub_80AEA94 1.000 1         1         Same cleaned up assembly or pseudo-code
06123 080adb8c sub_80ADB8C 080aeaa4  sub_80AEAA4 1.000 9         9         Same cleaned up assembly or pseudo-code
06124 080adcc4 sub_80ADCC4 080aebdc  sub_80AEBDC 1.000 1         1         Same cleaned up assembly or pseudo-code
06125 080add34 sub_80ADD34 080aec4c  sub_80AEC4C 1.000 1         1         Same cleaned up assembly or pseudo-code
06126 080addb4 sub_80ADDB4 080aeccc  sub_80AECCC 1.000 7         7         Same cleaned up assembly or pseudo-code
06127 080ade90 sub_80ADE90 080aeda8  sub_80AEDA8 1.000 1         1         Same cleaned up assembly or pseudo-code
06128 080adea8 sub_80ADEA8 080aedc0  sub_80AEDC0 1.000 11        11        Same cleaned up assembly or pseudo-code
06129 080ae218 sub_80AE218 080af130  sub_80AF130 1.000 7         7         Same cleaned up assembly or pseudo-code
06130 080ae27c sub_80AE27C 080af194  sub_80AF194 1.000 11        11        Same cleaned up assembly or pseudo-code
06131 080ae6d0 sub_80AE6D0 080af608  sub_80AF608 1.000 5         5         Same cleaned up assembly or pseudo-code
06132 080ae9c0 sub_80AE9C0 080af8f8  sub_80AF8F8 1.000 4         4         Same cleaned up assembly or pseudo-code
06133 080aea4c sub_80AEA4C 080af984  sub_80AF984 1.000 12        12        Same cleaned up assembly or pseudo-code
06134 080aeb38 sub_80AEB38 080afa70  sub_80AFA70 1.000 16        16        Same cleaned up assembly or pseudo-code
06135 080aec5c sub_80AEC5C 080afb94  sub_80AFB94 1.000 11        11        Same cleaned up assembly or pseudo-code
06136 080aecb0 sub_80AECB0 080afbe8  sub_80AFBE8 1.000 11        11        Same cleaned up assembly or pseudo-code
06137 080aed04 sub_80AED04 080afc3c  sub_80AFC3C 1.000 1         1         Same cleaned up assembly or pseudo-code
06138 080aed8c sub_80AED8C 080afcc4  sub_80AFCC4 1.000 1         1         Same cleaned up assembly or pseudo-code
06139 080aedf0 sub_80AEDF0 080afd28  sub_80AFD28 1.000 13        13        Same cleaned up assembly or pseudo-code
06140 080aee74 sub_80AEE74 080afdac  sub_80AFDAC 1.000 5         5         Same cleaned up assembly or pseudo-code
06141 080aeea4 sub_80AEEA4 080afddc  sub_80AFDDC 1.000 3         3         Same cleaned up assembly or pseudo-code
06142 080aeec0 sub_80AEEC0 080afdf8  sub_80AFDF8 1.000 1         1         Same cleaned up assembly or pseudo-code
06143 080aeecc sub_80AEECC 080afe04  sub_80AFE04 1.000 1         1         Same cleaned up assembly or pseudo-code
06144 080aeee4 sub_80AEEE4 080afe1c  sub_80AFE1C 1.000 1         1         Same cleaned up assembly or pseudo-code
06145 080af234 sub_80AF234 080b0048  sub_80B0048 1.000 3         3         Same cleaned up assembly or pseudo-code
06146 080af334 sub_80AF334 080b0160  sub_80B0160 1.000 1         1         Same cleaned up assembly or pseudo-code
06147 080af584 sub_80AF584 080973e0  sub_80973E0 1.000 1         1         Same cleaned up assembly or pseudo-code
06148 080af590 sub_80AF590 080b03e0  sub_80B03E0 1.000 7         7         Same cleaned up assembly or pseudo-code
06149 080af5fc sub_80AF5FC 080b044c  sub_80B044C 1.000 9         9         Same cleaned up assembly or pseudo-code
06150 080af69c sub_80AF69C 080b04ec  sub_80B04EC 1.000 11        11        Same cleaned up assembly or pseudo-code
06151 080af768 sub_80AF768 080b05b8  sub_80B05B8 1.000 4         4         Same cleaned up assembly or pseudo-code
06152 080af7a0 sub_80AF7A0 080b05f0  sub_80B05F0 1.000 4         4         Same cleaned up assembly or pseudo-code
06153 080af80c sub_80AF80C 080b065c  sub_80B065C 1.000 4         4         Same cleaned up assembly or pseudo-code
06154 080af844 sub_80AF844 080b0694  sub_80B0694 1.000 1         1         Same cleaned up assembly or pseudo-code
06155 080afdc0 sub_80AFDC0 080b0bf4  sub_80B0BF4 1.000 5         5         Same cleaned up assembly or pseudo-code
06156 080b0048 sub_80B0048 080b0e7c  sub_80B0E7C 1.000 3         3         Same cleaned up assembly or pseudo-code
06157 080b0088 sub_80B0088 080b0ebc  sub_80B0EBC 1.000 1         1         Same cleaned up assembly or pseudo-code
06158 080b034c sub_80B034C 080b1174  sub_80B1174 1.000 1         1         Same cleaned up assembly or pseudo-code
06159 080b0454 sub_80B0454 080b127c  sub_80B127C 1.000 11        11        Same cleaned up assembly or pseudo-code
06160 080b0520 sub_80B0520 080b1348  sub_80B1348 1.000 5         5         Same cleaned up assembly or pseudo-code
06161 080b0588 sub_80B0588 080b13b0  sub_80B13B0 1.000 4         4         Same cleaned up assembly or pseudo-code
06162 080b05bc sub_80B05BC 080b13e4  sub_80B13E4 1.000 4         4         Same cleaned up assembly or pseudo-code
